chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00039042,9.2772e-05,2.1580451609894538e-05,3.063868413843049e-05,8.51283e-07,0.006387594856299387,0.006387594856299387
1,1892607,3582736,0.00013789,7.9327e-05,-3.200182949814407e-05,2.0215711687614666e-05,1.25004e-18,0.20312489019306357,0.20312489019306357
1,3582736,4380811,4.7062e-05,7.3895e-05,-7.017676787732791e-06,1.1905477184141192e-05,0.00124859,0.05283720559806368,0.05283720559806368
1,4380811,5913893,5.8731e-05,7.4615e-05,1.9755066263124917e-05,5.487150523548008e-06,7.7187e-06,0.002590986228905477,inf
1,5913893,7247335,0.0004895,9.7543e-05,1.2022064897915066e-05,1.9363283308875624e-05,2.23418e-11,0.002590986228905477,0.03441368214478081
1,7247335,9365199,0.00040664,9.357e-05,8.20342760284055e-06,1.7049740581775354e-05,7.91006e-19,0.0793419963579627,0.0793419963579627
1,9365199,10806984,0.00055394,0.00010052,1.3595513129836733e-05,1.8055169421358577e-05,1.03009e-08,0.009836496300850851,0.009836496300850851
1,10806984,11777841,0.00037155,9.1835e-05,-1.1900336631877773e-05,1.6607513224346324e-05,1.90396e-07,0.07002864920952465,0.18822501956157253
1,11777841,12779466,0.00012016,7.8296e-05,2.2673934296048254e-05,1.7671322432423393e-05,0.000793031,0.017816956437781417,0.017816956437781417
1,12779466,14891511,7.6324e-05,7.5687e-05,3.00137866871425e-05,1.6044132405356255e-05,0.000122944,0.0010637033319090558,0.0010637033319090558
1,14891511,16897730,6.0294e-05,7.4711e-05,4.9449304780230276e-05,2.3984903356060633e-05,4.78171e-15,0.009779972100108373,0.009779972100108373
1,16897730,18662899,9.924e-05,7.7062e-05,-8.23033291863359e-06,1.5829098104856348e-05,0.000129429,0.0862881023120354,0.0862881023120354
1,18662899,20469149,9.1599e-05,7.6606e-05,-2.9076990113775417e-06,2.1188313452666398e-05,2.92158e-12,0.04537044526001179,0.04537044526001179
1,20469149,21736588,0.00011201,7.7817e-05,-1.241721476252493e-05,1.6443282760699375e-05,6.25301e-05,0.14431736490211738,0.14431736490211738
1,21736588,23086883,0.0022198,0.00015928,-5.679787575715293e-06,1.6462891971373494e-05,4.20364e-61,0.078188328081895,0.078188328081895
1,23086883,23920590,0.0013469,0.00012837,1.946577259409362e-05,1.5371963710652084e-05,2.27571e-07,0.029265471072687746,0.029265471072687746
1,23920590,25516845,0.00010709,7.7527e-05,3.1810208856225245e-05,2.0209614060916457e-05,1.47532e-05,0.029196531458507972,0.029196531458507972
1,25516845,27401867,0.00049843,9.7961e-05,1.3648371557959315e-05,3.298033317846097e-05,9.3759e-10,0.0008727129699452034,0.0008727129699452034
1,27401867,30161881,0.00019134,8.2356e-05,1.0745528815801368e-06,2.708085641666945e-05,1.092e-05,0.007627323692712443,0.007627323692712443
1,30161881,32438685,7.6523e-05,7.5699e-05,-1.3291668679728918e-05,1.7943675843727666e-05,9.77267e-05,0.01189770873001862,0.01189770873001862
1,32438685,34799758,0.00012034,7.8306e-05,2.3535502227922137e-06,2.7585019602176488e-05,0.000190455,0.009362107786968119,0.009362107786968119
1,34799758,37549183,5.1205e-05,7.4151e-05,-1.5129831275540116e-05,2.5670845137452984e-05,0.000490384,0.01263729104609695,0.01263729104609695
1,37549183,38731847,0.00022832,8.4388e-05,-1.786412436815799e-05,1.8730782031997264e-05,2.6077e-11,0.09721394814900682,0.09721394814900682
1,38731847,40200567,0.00015329,8.0211e-05,4.495460740756865e-06,1.61397301733762e-05,6.00006e-06,0.04716611861477836,0.04716611861477836
1,40200567,41975327,0.00026039,8.6111e-05,8.949212873542968e-06,2.215829299815094e-05,7.51108e-06,0.008640476487151555,0.008640476487151555
1,41975327,43758457,0.00012802,7.8754e-05,-1.5688423538643525e-05,2.0537603712789307e-05,6.04417e-05,0.14339503596597142,0.14339503596597142
1,43758457,44969183,0.00029541,8.7955e-05,-4.044935137297842e-05,1.976025754620122e-05,4.94096e-05,0.194396762491888,0.2582944026948996
1,44969183,46899501,0.00037378,9.1947e-05,-1.4124947488981239e-05,2.61028773157495e-05,0.000200115,0.0032497005862721705,0.0032497005862721705
1,46899501,48002576,0.00027704,8.4416e-05,-1.1991521804218968e-05,1.8708059029803538e-05,0.000105515,0.056781738947934916,0.056781738947934916
1,48002576,48978188,0.0003761,9.2062e-05,1.5007743509036823e-06,7.635578719567323e-06,1.17981e-06,0.1193228852577022,0.1193228852577022
1,48978188,49894177,0.00052008,9.0351e-05,5.349914081465223e-06,5.332061411944112e-06,0.000109628,0.14035685942882906,0.14035685942882906
1,49894177,51713726,0.00080073,0.00010359,2.256164426577329e-06,9.169100654136298e-06,1.0881e-05,0.0839260449425463,0.0839260449425463
1,51713726,54226262,0.0002454,8.531e-05,-2.2885567848752085e-05,2.4489792697008263e-05,1.79544e-05,0.14106209443821463,0.14106209443821463
1,54226262,56413117,9.5187e-05,7.6821e-05,-9.977315555361749e-06,2.1733975706475277e-05,1.14091e-05,0.03289893601587058,0.03289893601587058
1,56413117,57021728,0.00088537,0.00010892,0.0,0.0,0.000104319,1.0,inf
1,57021728,58865399,2.2031e-05,7.2326e-05,5.6841783934690805e-06,1.0065186228110362e-05,4.3637e-05,0.15166645512241114,0.15166645512241114
1,58865399,59890409,4.4932e-05,7.3763e-05,1.3625879436575784e-06,6.745152701017813e-06,0.00079402,0.2181843403095646,0.2181843403095646
1,59890409,61922365,6.043e-05,7.4719e-05,-1.0017634946952725e-05,9.271203178563089e-06,2.13557e-05,0.44300605418323535,0.44300605418323535
1,61922365,63455089,0.00023515,8.4758e-05,3.160295426726098e-05,1.2289115384250164e-05,6.70633e-06,0.002654454525342752,0.002654454525342752
1,63455089,65041704,7.9959e-05,7.5907e-05,7.309454126146781e-06,1.2239190787287394e-05,7.94332e-05,0.004814677830749794,0.05894854203033482
1,65041704,66939404,0.00022493,8.4204e-05,4.4646554245639956e-05,1.2108871195244673e-05,2.64861e-05,0.002798163324233319,0.002798163324233319
1,66939404,68477895,0.00053817,9.9803e-05,5.2507948601566835e-06,1.5220329720624056e-05,7.15218e-08,0.004874357924560676,0.018709736644978537
1,68477895,69687616,0.0016112,0.00014069,1.348301238305857e-05,7.453685200640095e-06,8.219780000000002e-30,0.004874357924560676,0.6180057468446596
1,69687616,71372470,1.0018e-05,7.1561e-05,-1.0482790212352976e-05,1.131640464421634e-05,6.0279e-05,0.3312270192775155,0.3312270192775155
1,71372470,71684405,0.00018619,5.4252e-05,-1.533463989266617e-06,2.550359323414569e-06,0.000133166,0.3986029736668416,inf
