chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,-3.2418e-05,0.00047404,-4.287281295532246e-05,8.008373151516599e-05,0.000111497,0.006044061779629576,0.006044061779629576
1,1892607,3582736,-0.00017167,0.00046466,9.407505475173103e-05,5.204719425403493e-05,1.0861e-07,0.0005064268455771531,0.0005064268455771531
1,3582736,4380811,-0.0002262,0.00046093,-3.342468863728159e-05,2.9083590463068304e-05,0.00155203,0.3095325320475452,0.3095325320475452
1,4380811,5913893,-0.00015573,0.00046574,2.2491654366239558e-06,9.478775352374632e-06,5.36004e-05,0.24781657879327118,inf
1,5913893,7247335,-1.8719e-05,0.00047495,6.72397527042722e-05,5.003206973891654e-05,0.00034999,0.01883789810998976,0.01883789810998976
1,7247335,9365199,-0.00024688,0.00045951,3.8390079399103174e-06,4.4966013180013826e-05,0.000244087,0.04224414018999855,0.04224414018999855
1,9365199,10806984,-0.00022781,0.00046082,-1.3062787825875596e-06,4.763226561628163e-05,0.00014804,0.05963165054761965,0.05963165054761965
1,10806984,11777841,-0.00015162,0.00046602,2.806373370877995e-05,4.385398603053836e-05,8.69812e-10,0.004928340809230551,0.004928340809230551
1,11777841,12779466,-0.00018167,0.00046398,-5.702338727693259e-06,4.510723351905193e-05,0.000457074,0.04942033506650519,0.05986933990868375
1,12779466,14891511,-0.00024381,0.00045972,2.9174887599468133e-05,4.269448525216591e-05,0.000488877,0.04044004891054431,0.04044004891054431
1,14891511,16897730,-0.00015175,0.00046601,0.0001168279005937727,6.216138383985743e-05,4.9809e-06,0.0057448228909462735,0.0057448228909462735
1,16897730,18662899,-0.00011302,0.00046863,0.00010147705439405712,4.1748668637939166e-05,1.11675e-05,0.01280396783175089,0.01280396783175089
1,18662899,20469149,-0.00024672,0.00045952,-2.6488031448858943e-05,5.589658738365086e-05,8.35083e-05,0.021060989241254578,0.021060989241254578
1,20469149,21736588,-0.00018009,0.00046409,-8.86543609658184e-06,4.336887713535788e-05,0.000354824,0.02785401819932594,0.02785401819932594
1,21736588,23086883,-2.717e-06,0.00047601,4.459349440584468e-05,4.3529685955118597e-05,0.000408804,0.008958752172633005,0.008958752172633005
1,23086883,23920590,0.00025994,0.00044864,-2.1234266274236537e-06,3.879416726553949e-05,2.97807e-05,0.04910525862396021,0.08381308197245285
1,23920590,25516845,-0.00015973,0.00046547,2.7600298115127405e-06,5.082466398069735e-05,0.000684582,0.004012445400245108,0.004012445400245108
1,25516845,27401867,-0.00015658,0.00046568,-0.00012727808142126641,7.893357979906497e-05,7.7703e-06,0.09958724652794852,0.09958724652794852
1,27401867,30161881,-0.00018328,0.00046387,7.268723472944968e-05,6.959475075438451e-05,0.000339429,1.4338703230628627e-05,1.4338703230628627e-05
1,30161881,32438685,-0.00028376,0.00045697,3.8515618599465034e-05,4.571949026424973e-05,0.000663629,0.004372173094712578,0.004372173094712578
1,32438685,34799758,-8.6593e-05,0.00047041,-4.436818353439256e-05,7.066708578682986e-05,8.2849e-05,0.04650515780023958,0.04650515780023958
1,34799758,37549183,-0.00025044,0.00045927,0.00018895656244206007,6.238661339364386e-05,2.09127e-06,0.0004853005342824376,0.0004853005342824376
1,37549183,38731847,-0.00025571,0.0004589,-3.858519671413246e-05,4.750691354422825e-05,0.00101655,0.11720962753859943,0.11720962753859943
1,38731847,40200567,-8.1611e-05,0.00047075,1.4145745409143238e-05,4.054090144985331e-05,7.46177e-06,0.13178390216844948,0.13178390216844948
1,40200567,41975327,-0.00015718,0.00046564,6.717096985439543e-05,5.847651504984037e-05,2.29543e-05,0.017421378727239863,0.017421378727239863
1,41975327,43758457,-0.00021884,0.00046144,7.55889259191599e-05,5.419101485720172e-05,0.000169981,0.0027903433140777337,0.0027903433140777337
1,43758457,44969183,-0.00023012,0.00046066,3.0189879326437888e-05,5.1731288970853346e-05,0.00046431,0.00252144072468721,0.00252144072468721
1,44969183,46899501,1.0775e-05,0.00047691,-9.403589038162026e-05,6.863275620690877e-05,0.000514188,0.024377208251675275,0.024377208251675275
1,46899501,48002576,-0.00017042,0.00044163,4.18262163239696e-06,4.9357401460906147e-05,0.000882031,0.01184002980775296,0.01184002980775296
1,48002576,48978188,-0.00017165,0.00046466,5.162701517961391e-06,2.012187677782897e-05,0.000205712,0.09039793040516456,0.09039793040516456
1,48978188,49894177,-0.00016934,0.00037277,5.491176098608084e-06,1.3958930780642886e-05,0.00139427,0.18062403627388968,0.18062403627388968
1,49894177,51713726,0.00011955,0.00039642,-1.1891623214143655e-06,2.105219543772091e-05,0.000106059,0.17298058330297783,0.17298058330297783
1,51713726,54226262,-2.2234e-05,0.00047472,-5.033851106911807e-05,6.272140196977718e-05,4.09501e-05,0.05573600547904264,0.05573600547904264
1,54226262,56413117,-0.00025538,0.00045893,-5.2879026514151964e-05,5.6017261798797446e-05,0.000385216,0.06849621953389937,0.06849621953389937
1,56413117,57021728,-0.00013691,0.00039731,0.0,0.0,0.00176649,1.0,inf
1,57021728,58865399,-0.00023224,0.00046052,-1.8433113333358792e-06,2.6546722156117325e-05,0.00048244,0.07291920001410489,0.07291920001410489
1,58865399,59890409,-0.00012517,0.00046781,5.1697745599565666e-05,1.7802232222509675e-05,0.000419917,0.00697510786668756,0.00697510786668756
1,59890409,61922365,-6.6151e-05,0.00047178,4.700815061222823e-06,2.44716270157349e-05,6.82814e-05,0.05991383995146878,0.05991383995146878
1,61922365,63455089,-0.00022095,0.00046129,8.152118863240095e-06,3.2386866337019766e-05,7.17097e-05,0.013696648038584606,0.013696648038584606
1,63455089,65041704,-0.00018865,0.0004635,6.982030899858158e-06,3.227460726730525e-05,0.000185817,0.0687114378901007,0.0687114378901007
1,65041704,66939404,-0.00014035,0.00046678,-3.0550895623245025e-05,3.194826774782082e-05,0.000499897,0.21313642245317702,0.21313642245317702
1,66939404,68477895,-0.00018932,0.00046346,-3.577949743214702e-05,3.6496462246052115e-05,2.95017e-06,0.17417851728500186,0.17417851728500186
1,68477895,69687616,-0.00019944,0.00046276,1.2566846186728939e-05,1.9666110679769777e-05,0.000137499,0.007541057196994395,0.05065088195591518
1,69687616,71372470,-0.0002189,0.00046143,3.1519797859771606e-05,2.9896618403007465e-05,0.000416817,0.007541057196994395,0.19585949781144618
1,71372470,71684405,-3.2739e-05,0.00021337,-6.520297777392146e-06,6.727169701454881e-06,0.00199774,0.8825371542780299,inf
1,71684405,74326907,-6.1978e-05,0.00047206,2.77520253197689e-07,1.6091148015297195e-05,0.000260836,0.16121925072914955,0.16121925072914955
1,74326907,76728135,-0.00020969,0.00046206,4.728597313730813e-05,3.9509101423021366e-05,0.000234598,0.0018973722306430056,0.0018973722306430056
1,76728135,79661198,-0.00026635,0.00045817,-2.3056159813739788e-05,4.38088224935245e-05,1.58893e-06,0.05904626793642536,0.1047154650636067
1,79661198,81354191,-0.00010678,0.00046905,-1.7993985439344048e-06,9.18216191375844e-06,0.00180687,0.25742165432916675,inf
1,81354191,83991748,-0.0002397,0.00046001,-1.2273278626295413e-06,1.1421094044661044e-05,0.000739381,0.25742165432916675,inf
1,83991748,84844495,-0.00023199,0.000412,-1.6046921084005883e-05,1.7484764661100434e-05,0.0020844,0.45846725269788247,0.5715097629665142
1,84844495,86454751,-0.00021028,0.00046202,5.938045952678091e-05,4.3099794692770664e-05,7.61786e-05,0.004570218267035392,0.004570218267035392
1,86454751,88128631,-7.166e-05,0.00047141,-3.5341061957272035e-06,3.189255506951749e-05,5.93534e-06,0.06854465638234512,0.15440138148386448
1,88128631,90066303,2.1481e-05,0.00047762,-4.3701829627764e-05,4.0545085896503396e-05,9.88642e-14,0.09084656640333902,0.09084656640333902
1,90066303,91886317,-0.0002417,0.00045987,-1.2212555011058748e-05,2.6557992638959558e-05,0.000501025,0.20166225706985288,0.20166225706985288
1,91886317,93536459,-9.3897e-05,0.00046992,3.4385829024084526e-05,3.977252385045516e-05,8.0451e-05,0.050303103492626615,0.050303103492626615
1,93536459,94506191,-0.00019976,0.00036952,-3.5607899134600304e-06,3.0033352701711477e-05,0.000509587,0.064570913704953,0.2559808189381493
1,94506191,96150893,-0.00027324,0.00045715,5.8448054007158636e-05,3.280123560820348e-05,0.000955443,0.001636487614369743,0.001636487614369743
1,96150893,97885249,-0.00011781,0.00046831,-6.662800260508504e-07,1.3221649489533105e-05,1.48744e-05,0.1874417610551983,0.31516772192657405
1,97885249,99800604,-0.00021538,0.00046167,-7.021113299488417e-06,2.0068590927986002e-05,0.000148614,0.1874417610551983,0.5395577759979588
1,99800604,100826405,3.4196e-05,0.00042141,-2.848958415828743e-05,3.779053682951725e-05,0.000567737,0.1593331251225081,0.16021439201051108
1,100826405,102041016,-0.0002522,0.00045915,-2.3013598418283498e-05,3.122020082972414e-05,0.000462332,0.1593331251225081,0.25881335447274223
1,102041016,102898745,-0.00022224,0.0004079,-7.75538763605926e-06,1.1597593415852367e-05,0.000491377,0.8157330613257257,inf
1,102898745,103914211,2.2454e-05,0.00035951,-1.1856639606362882e-05,1.2966375814104458e-05,0.00206767,0.799987010235652,0.906322844020468
1,103914211,106087842,-0.00012354,0.00046792,-9.208848470093511e-06,2.1371830210045848e-05,2.75011e-05,0.21376761159562255,0.21376761159562255
1,106087842,108409665,-9.5384e-05,0.00046982,-1.7432646410577133e-05,1.849372971462117e-05,5.21674e-05,0.44545993262878736,0.44545993262878736
1,108409665,110303931,-0.00017732,0.00046427,7.361777787358038e-05,6.502970866790853e-05,8.88483e-05,0.0019759916335929666,0.0019759916335929666
1,110303931,111741737,-0.00028022,0.00045721,3.5980672058189364e-05,5.197715658176511e-05,4.28893e-05,0.02082174246372792,0.02082174246372792
1,111741737,113273306,-0.000121,0.00046809,-1.41331722323093e-06,4.907893609736964e-05,1.64115e-05,0.04863633282469254,0.04863633282469254
1,113273306,114873845,-0.00019091,0.00046335,-7.49370313303438e-06,4.246696211584352e-05,0.000118932,0.06421825199520283,0.06421825199520283
1,114873845,115880593,-0.00017686,0.00046107,-5.910907366549305e-05,3.730409239343616e-05,0.000284712,0.21259308721057046,0.21259308721057046
1,115880593,118839067,-0.00016327,0.00046523,0.00010924755783587022,4.684063903050878e-05,6.8693e-05,0.0035569611613315163,0.0035569611613315163
1,118839067,144977494,-0.00022332,0.00046113,-5.495682201471889e-05,4.040342024954751e-05,0.000511133,0.13202834590426948,0.20948873910831578
1,144977494,148361253,-0.00013161,0.00046738,-3.0063622409554485e-05,5.0322885145489745e-05,0.0015269,0.07268669393525566,0.07268669393525566
1,148361253,151538881,0.00033578,0.00049799,-5.5288739051879e-05,8.396825612242999e-05,5.34957e-07,0.05148520399112641,0.05148520399112641
1,151538881,153180829,-9.4515e-05,0.00046988,-9.238605763045685e-05,7.247620702612986e-05,6.45975e-05,0.04050061006193983,0.04050061006193983
1,153180829,154770403,-4.3873e-05,0.00047327,-1.618956108082874e-05,7.541580094008385e-05,6.22848e-06,0.004707524727433079,0.004707524727433079
1,154770403,156336133,-9.6977e-05,0.00046971,9.14860255922109e-05,8.39017724704954e-05,0.0001202,0.0018866217044067658,0.014281196249576357
1,156336133,158027412,-6.9657e-05,0.00047155,-1.5382048788555684e-05,6.17381371421576e-05,4.33848e-06,0.0018866217044067658,0.015197070952010361
1,158027412,159913048,-0.00019394,0.00046314,5.146580105746266e-05,6.489143443359233e-05,0.000950922,0.006578800655682095,0.006578800655682095
1,159913048,162346721,-0.00022781,0.00046082,-6.1387276955435135e-06,8.662913473062802e-05,0.000291005,0.027584748765597626,0.027584748765597626
1,162346721,165191702,-0.00021249,0.00046187,1.779150732986151e-05,3.978817441697823e-05,7.61073e-08,0.04634592473393035,0.04634592473393035
1,165191702,166460517,-0.00017715,0.00046429,-9.930657917514361e-06,3.166977595229862e-05,0.00074602,0.05045721186984111,0.05045721186984111
1,166460517,169086324,-0.00022828,0.00046079,-1.4107086265404863e-05,5.426314306927516e-05,1.0985600000000001e-18,0.014072014198955598,0.014072014198955598
1,169086324,170557776,0.00023541,0.00049157,-5.3456362894109976e-05,4.391450120847228e-05,5.232e-19,0.1704538909590635,0.1704538909590635
1,170557776,173097907,0.00013008,0.00048475,-6.016050307479584e-05,4.7485946814494215e-05,1.50057e-11,0.22968834774738592,0.22968834774738592
1,173097907,175089768,1.648e-06,0.00046031,-2.86386945627781e-05,4.3647281496980806e-05,0.00012063,0.17864742392875277,0.17864742392875277
1,175089768,177433381,-0.00023441,0.00046037,-2.9786584709506347e-06,2.8085631945267426e-05,0.000144188,0.14270372599855732,0.14270372599855732
1,177433381,178944309,-8.3511e-05,0.00047062,-1.189675632687176e-05,2.678532400445051e-05,0.000277432,0.1704297839160515,0.1704297839160515
1,178944309,178954470,-7.1704e-05,0.0,-7.423912949856685e-07,1.0502191920811778e-06,0.0333521,0.9860872064318521,inf
1,178954470,181144121,-0.00025995,0.00045861,1.923389575705158e-05,4.845379505658521e-05,0.000256333,0.026790071217469427,0.026790071217469427
1,181144121,182755356,-8.9793e-05,0.0004702,-4.594539270226676e-06,3.484706973573162e-05,9.84796e-05,0.08594620970270747,0.08594620970270747
1,182755356,184595513,-8.1145e-05,0.00047078,4.9812753955552427e-05,4.1512099764779376e-05,0.000818237,0.00361916560140452,0.00361916560140452
1,184595513,186810023,-1.3553e-05,0.00047529,-9.623675812514353e-06,3.7262007980455906e-05,0.000222259,0.03872002307381019,0.03872002307381019
1,186810023,188759945,-0.00021322,0.00046182,-8.187551726758523e-06,1.1573604539411321e-05,0.000154337,0.4047224350761238,inf
1,188759945,189904130,0.00018946,0.0003631,-1.1143143758714877e-06,5.1541463318488235e-06,0.000280992,0.4047224350761238,inf
1,189904130,191868930,-0.00025063,0.00045925,-6.621354072930048e-06,9.781861782722088e-06,0.000282717,0.4047224350761238,inf
1,191868930,194107442,-0.00024878,0.00045938,2.106331660845775e-05,3.4512510638329964e-05,0.000267453,0.02487155684714537,0.02487155684714537
1,194107442,196176201,-0.00010329,0.00046929,-5.390131145194655e-06,1.0658885065249e-05,0.000593408,0.36976608582595727,inf
1,196176201,197311514,0.00052275,0.0003488,1.4981895671970339e-05,3.560849898282945e-05,0.0011746,0.03050201083332054,0.039741936783921926
1,197311514,199239884,-0.0001878,0.00046356,3.3579227192590145e-05,2.9289435304515612e-05,0.000281528,0.03050201083332054,0.12780770178224757
1,199239884,200137649,-0.00012174,0.00046483,9.600888886836852e-06,1.0831128277941184e-05,0.00220625,0.14455933228118492,inf
1,200137649,201589975,-0.00020927,0.00046209,2.1963566973800584e-06,4.440216537340184e-05,1.4546e-06,0.021818822745210683,0.1125063997689835
1,201589975,203334734,-0.00013034,0.00046746,-8.407342829170654e-06,5.803341180904967e-05,5.72987e-07,0.01157900180575254,0.01157900180575254
1,203334734,204681068,-5.1399e-05,0.00047277,2.007699929053644e-05,4.6927408608136394e-05,2.01269e-05,0.01576010563199049,0.01576010563199049
1,204681068,206073265,-0.00019495,0.00046307,-7.491125989387152e-05,4.780653604222746e-05,1.21626e-05,0.058880036877020835,0.058880036877020835
1,206073265,208410364,-0.00011349,0.0004686,-7.145199469723465e-05,5.752929057574869e-05,1.22873e-11,0.011020431613886043,0.011020431613886043
1,208410364,210787750,-0.0001014,0.00046941,-4.2893372058394284e-05,3.950779654882051e-05,3.11097e-05,0.11414165967145025,0.11414165967145025
1,210787750,212842330,-0.00018515,0.00046374,9.447220827887426e-06,4.137003952042484e-05,0.000126546,0.025147200118617926,0.025147200118617926
1,212842330,214578266,-0.00026534,0.00045824,-2.5271643383520894e-05,3.653844159453934e-05,6.81291e-06,0.0710536970783875,0.0710536970783875
1,214578266,216243634,-0.00015975,0.00046547,1.7292209266574826e-05,2.3424717747431542e-05,8.4385e-05,0.09269485872208952,0.09269485872208952
1,216243634,218705513,-0.00023201,0.00046053,-3.671783645294594e-05,2.7382148120775885e-05,1.10088e-07,0.4902359235484952,0.4902359235484952
1,218705513,219590571,0.00066803,0.00049798,-7.1453321238981105e-06,1.0210433847508068e-05,7.77619e-15,0.9190701875514109,inf
1,219590571,221858231,0.00016215,0.00048684,-1.9793941567950447e-05,3.7533532131260606e-05,1.62249e-12,0.07108265231790083,0.07108265231790083
1,221858231,222230220,-0.00021116,0.00033257,0.0,0.0,0.00210491,1.0,inf
1,222230220,224938520,-0.00023987,0.00045999,6.846021177538281e-07,4.80686483092927e-05,0.000421651,0.0075720575885119545,0.02528898172171505
1,224938520,226810860,-0.00020447,0.00046242,-4.71953370171779e-06,4.616234529785044e-05,0.000173512,0.0075720575885119545,0.0742012832048849
1,226810860,229156248,-0.00023597,0.00046026,-4.425919036159701e-06,5.689681564679933e-05,0.00046255,0.038503214114828765,0.038503214114828765
1,229156248,230685255,-0.0001782,0.00046421,4.3888806273079996e-07,3.3520187675713475e-05,0.000161137,0.15647687035408336,0.15647687035408336
1,230685255,232090252,-0.00020195,0.00046259,-3.575588024435516e-05,4.27710368819609e-05,0.000953841,0.11120165178279709,0.11120165178279709
1,232090252,233429284,-5.2276e-05,0.00047271,-2.15877887509673e-05,2.436707157391442e-05,0.000454412,0.29175292491638444,0.3792734061538755
1,233429284,234599434,-0.00017958,0.00046412,-3.13971824827823e-05,2.3453867335212363e-05,0.000195255,0.5367205460195544,0.7020768881772892
1,234599434,235819436,-0.00017169,0.00046466,-2.5599903425060696e-05,3.192130201296059e-05,0.000625136,0.11718405642723605,0.11718405642723605
1,235819436,237555628,-0.00023743,0.00046016,8.895636904076729e-07,3.602517720387508e-05,0.000535805,0.05905244304405426,0.05905244304405426
1,237555628,238567807,-0.00021595,0.00046164,-2.7231606245163283e-06,1.0076707165800898e-05,0.000465663,0.2657073353214984,inf
1,238567807,239925314,-0.00015263,0.00046595,1.4216519165104293e-05,1.0719586366522262e-05,5.65379e-05,0.07029794939785906,inf
1,239925314,240564091,0.00011146,0.00048354,-5.218344226794952e-06,1.200350581920045e-05,4.43781e-06,0.07029794939785906,0.8903023184560822
1,240564091,241582220,-0.00013355,0.00046724,-1.9260118730792883e-06,1.3421785780986991e-05,0.00054715,0.12397146090985166,0.8345532926463219
1,241582220,242071602,-0.00018329,0.00043444,-1.2387189205281107e-05,2.6189198572091275e-05,0.000824184,0.12397146090985166,0.3016267775103324
1,242071602,244109499,-9.0443e-05,0.00047015,-4.319293580893866e-06,2.660957129417301e-05,9.99127e-08,0.12324525108674406,0.12324525108674406
1,244109499,245506746,-0.00023714,0.00046018,4.1954208388161245e-05,3.145958015312878e-05,0.000260019,0.00924534744389143,0.00924534744389143
1,245506746,247344518,-0.00025139,0.0004592,-1.8770248293611516e-05,3.343806996892289e-05,5.2917e-06,0.14671235016874087,0.15732563151511655
1,247344518,249239466,-0.00027644,0.00045747,5.604240249988625e-05,6.286271773198745e-05,1.55098e-05,0.00684708508961211,0.00684708508961211
2,10133,1781022,-0.00020731,0.00046223,7.063989304575158e-05,3.2560885476923637e-05,0.000374814,0.0009429793415025399,0.08246739149134022
2,1781022,3973779,-0.00023079,0.00046062,4.77059745562853e-05,3.190063901858288e-05,0.000127292,0.0009429793415025399,0.09754948411585469
2,3973779,5708337,-0.00028954,0.00045657,2.2850466730775704e-06,9.520375464555042e-06,0.000118922,0.24713371784925325,inf
2,5708337,6836254,-0.00018342,0.00046386,-5.39016704649746e-06,8.464145363130794e-06,3.47658e-06,0.7525562582444563,inf
2,6836254,8422147,-0.00020285,0.00046253,-9.395130720954552e-06,1.2405147957130482e-05,0.000345543,0.7025011451370227,0.7025011451370227
2,8422147,10298469,-0.00013395,0.00046722,-1.6121110696254253e-05,4.3005327904244805e-05,4.68706e-05,0.016691333525252476,0.016691333525252476
2,10298469,12419150,-0.00026112,0.00045853,-1.126840261412015e-05,4.1289920315777996e-05,0.0003684,0.1401945254439858,0.1401945254439858
2,12419150,14335308,-0.0001824,0.00046393,4.04405921644496e-06,1.248167367022115e-05,0.000557246,0.16940760859608778,inf
2,14335308,16329735,-0.0002654,0.00045824,1.3003663485483569e-05,1.8378142293720087e-05,0.000211942,0.11188661854614593,0.11188661854614593
2,16329735,18647423,-9.4899e-05,0.00046985,-2.7129179960951266e-05,2.749313217302627e-05,0.000400801,0.15674111013909733,0.15674111013909733
2,18647423,19692404,-0.00012479,0.00046784,4.303325262635078e-05,1.3025487381760347e-05,0.000204537,0.01088324601876175,0.01088324601876175
2,19692404,21050490,-0.00016855,0.00046487,5.8598968421151366e-05,3.4911477619784284e-05,8.19801e-07,0.07274185432137861,0.07274185432137861
2,21050490,23341383,-0.0001682,0.00046489,-9.003127517789402e-06,1.2322871810646081e-05,2.05411e-05,0.49637740917521267,0.7880142928862648
2,23341383,24686918,-0.00016368,0.0004652,-2.530379173977448e-05,4.456185706162698e-05,0.000501238,0.08177558060398926,0.08177558060398926
2,24686918,26894985,-0.00020745,0.00046222,-3.4534721580973563e-06,5.4563663816376026e-05,0.000274645,0.04505272405864127,0.04505272405864127
2,26894985,28598777,0.00033976,0.00049774,8.934735500351124e-05,7.470158134895318e-05,1.88023e-07,0.008676259685460335,0.008676259685460335
2,28598777,29217559,-0.00017789,0.00045555,1.1430683725491973e-05,2.7676437331557894e-05,1.79731e-06,0.021590917644789733,0.05270101967008761
2,29217559,30463711,-0.00028025,0.00045721,2.3507271595668343e-05,2.1902165075216373e-05,6.90289e-05,0.021590917644789733,0.16728120679194117
2,30463711,31550450,-0.00016407,0.00046518,5.5257729620819745e-05,2.861393354494383e-05,0.00160535,0.001982803189680074,0.001982803189680074
2,31550450,33363777,-0.00020039,0.0004627,-2.8347491033266912e-05,3.405501224394294e-05,3.90824e-10,0.05992235587707981,0.2544658994969511
2,33363777,35345028,-0.00023341,0.00046044,2.8163754709458747e-05,1.7933125768400864e-05,3.5353e-10,0.05992235587707981,0.1343285876885005
2,35345028,36122006,-3.0282e-06,0.00047019,-4.130514276957625e-06,6.15187880563516e-06,1.03312e-05,0.822257532329948,inf
2,36122006,38132712,-0.0001797,0.00046411,5.340417478720435e-05,4.343601350586872e-05,3.094e-06,0.01133943844477504,0.01133943844477504
2,38132712,39031337,6.4282e-05,0.00048044,-2.128706032163814e-05,3.0322868407391165e-05,1.72151e-05,0.139277935392398,0.139277935392398
2,39031337,40281483,-0.00018851,0.00046351,1.3877885739951234e-05,3.360111259228381e-05,0.00019961,0.05799317745537365,0.05799317745537365
2,40281483,43309590,-0.00017421,0.00046449,2.761109427764745e-05,3.590190938455349e-05,3.07806e-07,0.01697937977399974,0.01697937977399974
2,43309590,44313803,0.00013373,0.00048499,-2.2170266564873053e-05,3.0494434669051678e-05,1.67461e-07,0.1415198376512063,0.1415198376512063
2,44313803,46482634,-0.00014108,0.00046673,-8.64190338974702e-06,3.3898984016692205e-05,6.34081e-06,0.06158646150492831,0.06158646150492831
2,46482634,47318772,-9.3619e-05,0.00046994,-3.543814630960146e-05,3.2718528130769105e-05,0.000391905,0.28187884870296553,0.31304506646173336
2,47318772,48213001,-0.00017309,0.00046456,-1.887390704661261e-05,2.1454652206731413e-05,9.13842e-05,0.4020595883581045,0.4020595883581045
2,48213001,50022257,-0.00017793,0.00046423,-2.5745762617038246e-05,3.153972504060398e-05,0.000632778,0.1960941531543502,0.1960941531543502
2,50022257,50818928,-4.9312e-05,0.00047132,4.0205813061370743e-07,4.100982383016489e-06,0.00109199,0.28593803561192965,inf
2,50818928,52491133,-5.3895e-05,0.0004726,-1.5327703037281814e-07,7.798393619061811e-06,0.000409053,0.28593803561192965,inf
2,52491133,53508452,-0.00025704,0.00045881,-5.183932596636863e-06,7.357303509738179e-06,0.00198784,0.9524911082376768,inf
2,53508452,54685226,-0.00010937,0.00046888,-2.9191039721799586e-05,2.9340898122723527e-05,0.000729821,0.310503009136348,0.310503009136348
2,54685226,56203345,-2.5831e-05,0.00047448,8.530477084504901e-05,6.56558942025535e-05,1.17405e-06,0.04151826627301215,0.04151826627301215
2,56203345,57429100,-4.9952e-05,0.00047287,-4.692931266327075e-06,1.2699807929826605e-05,0.00208382,0.3279839589750895,0.4781448080555588
2,57429100,58297315,-0.00017622,0.00041804,-7.640281031069834e-06,1.0807080665748902e-05,0.0010391,0.9889002718446799,inf
2,58297315,60292000,-0.00014392,0.00046654,-3.561315296475123e-06,1.1917182005159841e-05,0.000206528,0.428873663359032,0.428873663359032
2,60292000,62429044,-0.00017719,0.00046428,2.065930988760864e-05,3.793764493605442e-05,0.00155926,0.07359739888697167,0.07359739888697167
2,62429044,64625913,-0.00017645,0.00046433,2.67616501055332e-05,3.298912320855943e-05,8.51173e-05,0.03311333206117278,0.03311333206117278
