chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00056025,9.4143e-05,1.2573789554828982e-05,1.1089809198313786e-05,3.95184e-07,0.0018667205325707129,0.0018667205325707129
1,1892607,3582736,0.00039668,8.6607e-05,1.2467500102698366e-05,7.244278153356375e-06,5.61253e-20,0.0009579278653926475,0.0009579278653926475
1,3582736,4380811,2.476e-05,6.6361e-05,-1.334392409732156e-06,4.265752435151853e-06,0.000260872,0.0609762374511924,0.0609762374511924
1,4380811,5913893,9.8337e-06,6.5418e-05,-1.27177781358375e-06,1.9659534817949476e-06,8.76316e-07,0.549203240731464,inf
1,5913893,7247335,0.00015423,7.404e-05,4.530463440849619e-06,6.9457338038270685e-06,2.32996e-07,0.034337210382603296,0.034337210382603296
1,7247335,9365199,0.00016631,7.4716e-05,-2.849352414166536e-06,6.109249830141425e-06,2.66802e-10,0.0671738801775365,0.0671738801775365
1,9365199,10806984,0.00016376,7.4574e-05,3.793200072287937e-06,6.465437875641864e-06,1.26707e-09,0.03538777453995871,0.03538777453995871
1,10806984,11777841,0.00015853,7.4281e-05,8.956776253388352e-06,5.952549420342793e-06,6.8683e-06,0.0017237463028134537,0.0017237463028134537
1,11777841,12779466,7.6121e-05,6.9509e-05,6.730686214649901e-06,6.331174661069004e-06,6.21147e-06,0.011532104548983702,0.011532104548983702
1,12779466,14891511,-2.8046e-05,6.2961e-05,-1.9450610967545735e-06,5.737587705508182e-06,0.000241327,0.030156776101966383,0.030156776101966383
1,14891511,16897730,6.2393e-05,6.8682e-05,1.2906698663744766e-05,8.592869001985388e-06,2.70531e-06,0.002691419947258043,0.002691419947258043
1,16897730,18662899,0.00058176,9.509e-05,6.518150466757207e-06,5.67175309956437e-06,9.07318e-45,0.03162083437303912,0.03162083437303912
1,18662899,20469149,3.5163e-05,6.7011e-05,-6.319315818073588e-06,7.590311063174423e-06,2.02956e-09,0.05563054932232548,0.05563054932232548
1,20469149,21736588,0.00016825,7.4824e-05,-5.56918134990101e-06,5.8867014994487415e-06,6.64018e-07,0.11916178558356368,0.11916178558356368
1,21736588,23086883,0.00026586,8.0072e-05,-3.3258408887304347e-06,6.120366013036394e-06,2.12821e-13,0.05206370143664416,0.05206370143664416
1,23086883,23920590,0.00016139,6.9377e-05,-2.7758875673804104e-06,5.507325071710549e-06,2.16619e-07,0.0435139255663191,0.0435139255663191
1,23920590,25516845,0.00017867,7.5402e-05,5.84978572041437e-06,7.2480981422630905e-06,6.61155e-08,0.0014157456006157758,0.025497371673504757
