chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,-5.516e-05,0.00049467,0.00010962411250447395,8.188808766347899e-05,0.000131978,0.00567342970279786,0.00567342970279786
1,1892607,3582736,-0.00025368,0.00048121,4.3352212071072835e-05,5.3218979571557486e-05,0.000160345,0.000692148467466846,0.000692148467466846
1,3582736,4380811,-0.00025093,0.0004814,-5.4448683267505456e-06,2.9738847886318446e-05,0.00107142,0.10093068843768975,0.10093068843768975
1,4380811,5913893,-0.00023628,0.0004824,-6.825653103412541e-06,9.692296405655486e-06,0.000575829,0.9491853276935694,inf
1,5913893,7247335,-0.00028637,0.00047896,4.771112212862891e-06,5.116914894138479e-05,0.000329912,0.0544138871845528,0.0544138871845528
1,7247335,9365199,-0.00026357,0.00048053,2.9807587137287968e-05,4.5967296041417436e-05,0.000622645,0.005114609387782563,0.005114609387782563
1,9365199,10806984,-0.00017695,0.00048646,-3.925947859586673e-05,4.7423917340677605e-05,0.000376726,0.045477531152197895,0.045477531152197895
1,10806984,11777841,-0.00018841,0.00048568,-7.3944939579780724e-06,4.4841791375015825e-05,0.000248233,0.09197744618126429,0.09197744618126429
1,11777841,12779466,-0.00011413,0.00049071,-1.9391548598374205e-05,4.612347089201767e-05,0.00039311,0.020596835158072917,0.020596835158072917
1,12779466,14891511,-0.00018242,0.00048608,2.48727178754655e-06,4.3655068298103136e-05,0.00031573,0.05870963936965408,0.07108658105217994
1,14891511,16897730,-0.00025026,0.00048144,5.07446155081184e-05,6.356110562929609e-05,0.000145601,0.007380653199410596,0.007380653199410596
1,16897730,18662899,-0.00020702,0.00048441,3.698439974004841e-05,4.2688721447486396e-05,7.6523e-06,0.04022473320118292,0.04022473320118292
1,18662899,20469149,-0.00027035,0.00048006,2.5684074760598757e-05,5.7155865022982433e-05,6.02603e-05,0.0198659354856848,0.0198659354856848
1,20469149,21736588,-0.00023811,0.00048228,9.788293131361922e-06,4.4346205921418384e-05,1.51992e-05,0.03462627581320216,0.03462627581320216
1,21736588,23086883,-0.00013499,0.0004893,6.748686460602509e-05,4.4508935080843493e-05,0.000271813,0.03222362022724053,0.03222362022724053
1,23086883,23920590,0.00040961,0.00047909,-1.5155698327521456e-05,3.966894957432342e-05,3.96938e-06,0.14607128806969558,0.14607128806969558
1,23920590,25516845,-6.8995e-05,0.00049374,3.0122380594904914e-05,5.336497756561325e-05,1.89685e-06,0.043000838355474316,0.043000838355474316
1,25516845,27401867,-0.00027168,0.00047997,7.357627428710963e-05,8.105306148333551e-05,0.000661004,0.022051219863465518,0.022051219863465518
1,27401867,30161881,-0.00015486,0.00048796,0.00012199943821074098,7.116265705111769e-05,0.000223024,0.00839021396091094,0.00839021396091094
1,30161881,32438685,-0.00027523,0.00047973,0.00012827894236217604,4.6747087564489796e-05,0.000192001,0.002084679860794592,0.002084679860794592
1,32438685,34799758,-0.00011962,0.00049034,-1.5883040615035058e-05,7.227615809632688e-05,0.000115547,0.03217535577922414,0.03217535577922414
1,34799758,37549183,-0.00019088,0.00048551,8.58043290290059e-05,6.379173721021602e-05,0.000298675,0.0017869233834063468,0.0017869233834063468
1,37549183,38731847,-0.00014158,0.00048886,-2.1066030707246534e-05,4.8577149496298146e-05,5.72208e-05,0.04910292997568191,0.04910292997568191
1,38731847,40200567,-0.00013194,0.00048951,3.1227192903561723e-06,4.146001369289997e-05,3.71986e-05,0.07624966201378414,0.07624966201378414
1,40200567,41975327,-0.00031445,0.00047701,-2.8270206271023196e-06,5.979228303997243e-05,0.000171048,0.0049643159254199225,0.0049643159254199225
1,41975327,43758457,-0.00014163,0.00048885,-1.8697695926702856e-05,5.5411091109386964e-05,0.00025806,0.07043082933533497,0.07043082933533497
1,43758457,44969183,-0.00017307,0.00048672,9.283309436707607e-05,5.2896919520317496e-05,8.98232e-05,0.002330650208487283,0.002330650208487283
1,44969183,46899501,-0.000284,0.00047912,0.00011799317803883737,7.01782599785939e-05,0.00223823,0.01775229098961352,0.01775229098961352
1,46899501,48002576,-0.00011755,0.0004665,-7.483974120086974e-05,5.046842826719267e-05,0.000544904,0.03872807967140287,0.17586714514623605
