chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,4.9875e-05,8.7839e-05,1.696762961297487e-06,1.9838661711682758e-05,9.56843e-05,0.0018850549910931613,0.0018850549910931613
1,1892607,3582736,-3.9486e-05,8.2121e-05,1.4660575669797876e-05,1.295748495981333e-05,0.000220337,0.021409550738642265,0.021409550738642265
1,3582736,4380811,-3.0651e-05,8.2704e-05,2.005249693756257e-06,7.629198475465849e-06,2.75386e-05,0.05453100997822592,0.05453100997822592
1,4380811,5913893,-4.2311e-05,8.1934e-05,-1.184385389068737e-06,3.5160886877787674e-06,0.000117853,0.25329857416762747,inf
1,5913893,7247335,-1.134e-05,8.3964e-05,7.967317702953138e-06,1.242586468300004e-05,5.87859e-05,0.021957619043261767,0.021957619043261767
1,7247335,9365199,-1.6955e-05,8.36e-05,-5.927037239109978e-06,1.0926428267339203e-05,8.82276e-05,0.11158939103088415,0.11158939103088415
1,9365199,10806984,-3.893e-05,8.2158e-05,-1.0377154856305887e-05,1.1564076839379175e-05,1.60143e-05,0.07503570324117555,0.07503570324117555
1,10806984,11777841,-5.1285e-05,8.1336e-05,7.934092215350633e-06,1.0647044305488321e-05,0.000366152,0.06914294443235362,0.06914294443235362
1,11777841,12779466,-1.7719e-05,8.355e-05,1.3408324711423366e-05,1.1323495978709937e-05,0.000184331,0.00273608412113849,0.00273608412113849
1,12779466,14891511,-7.9172e-05,7.945e-05,9.409021929576767e-07,1.0271539523032132e-05,0.000366215,0.018238938281309652,0.04422199664210581
1,14891511,16897730,-4.9799e-05,8.1435e-05,2.4785466267352782e-05,1.536836115656196e-05,0.000473244,0.005686821323352077,0.005686821323352077
1,16897730,18662899,-6.7392e-05,8.0252e-05,1.0087493165584369e-05,1.01442693602793e-05,0.000571879,0.010122418983348374,0.010122418983348374
1,18662899,20469149,-5.5465e-05,8.1056e-05,-2.753622709046734e-05,1.35753140252293e-05,4.77131e-05,0.12770204857558135,0.12770204857558135
1,20469149,21736588,0.0001763,9.5344e-05,8.97064207690932e-06,1.0528705287478784e-05,1.21537e-05,0.020479073753821908,0.020479073753821908
1,21736588,23086883,-2.4393e-05,8.3114e-05,-1.0006024049133453e-05,1.0949017405387247e-05,0.000222299,0.0728766737249943,0.0728766737249943
1,23086883,23920590,-2.4537e-05,7.5269e-05,2.024170006530424e-06,9.849557595883532e-06,0.000930973,0.030202613371744843,0.030202613371744843
1,23920590,25516845,-6.1421e-05,8.0656e-05,-8.644182336418805e-06,1.2968764698195272e-05,0.000108339,0.017762347044988115,0.017762347044988115
1,25516845,27401867,-1.7901e-05,8.3538e-05,-2.354202965154248e-06,2.1301230853776414e-05,0.000257593,0.02792591685228569,0.02792591685228569
1,27401867,30161881,-4.0986e-05,8.2022e-05,2.4643139609307446e-05,1.760086459250857e-05,0.000109435,0.019122699343209662,0.019122699343209662
1,30161881,32438685,-2.219e-05,8.3258e-05,5.33058845980372e-06,1.1490606726449596e-05,2.6286e-05,0.04355673619673106,0.04355673619673106
