chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,6.4042e-05,8.4307e-05,-2.189177009993793e-05,1.9008685843304822e-05,0.000173822,0.009451038462050428,0.009451038462050428
1,1892607,3582736,5.4091e-06,8.0642e-05,-4.389588226410198e-07,1.2415647286618682e-05,2.80439e-05,0.05777886554938459,0.05777886554938459
1,3582736,4380811,-1.9317e-05,7.9046e-05,3.45744159670094e-06,7.310117529256172e-06,0.000283085,0.023529562660045328,0.023529562660045328
1,4380811,5913893,4.1342e-05,8.2908e-05,-2.0905040173897853e-06,3.3690191157394045e-06,8.61899e-07,0.45739012620843955,inf
1,5913893,7247335,0.00021944,9.3327e-05,1.2206747944223935e-05,1.1905918198066859e-05,1.95787e-09,0.04358522124775523,0.04358522124775523
1,7247335,9365199,1.9869e-05,8.1562e-05,9.24471462588026e-06,1.046951743879674e-05,1.95224e-06,0.01777146571179952,0.01777146571179952
1,9365199,10806984,1.5626e-05,8.1293e-05,7.119894462101003e-06,1.1080471246366513e-05,8.50165e-06,0.04921672567860622,0.04921672567860622
1,10806984,11777841,-1.0148e-05,7.9642e-05,-4.7061775952974704e-06,1.02017163657797e-05,0.000359447,0.042961811976512845,0.042961811976512845
1,11777841,12779466,2.6774e-05,8.1997e-05,-1.0225655117502358e-05,1.0849909574244388e-05,0.000300765,0.07948163521247158,0.07948163521247158
1,12779466,14891511,-3.6682e-05,7.7905e-05,-8.784833904856368e-06,9.84005461441827e-06,0.000120052,0.15998543588517583,0.15998543588517583
1,14891511,16897730,-8.1776e-05,7.4862e-05,-9.721222284639702e-06,1.4725722636294501e-05,0.000228896,0.03270408520150415,0.03270408520150415
1,16897730,18662899,-3.766e-05,7.784e-05,1.4948657025659e-05,9.719949576103602e-06,0.000729882,0.008523558206030932,0.008523558206030932
1,18662899,20469149,-4.2638e-05,7.751e-05,2.5736398058628162e-05,1.300764636709104e-05,2.07587e-05,0.04244139048034769,0.04244139048034769
1,20469149,21736588,0.00012605,8.8017e-05,-8.886546246847183e-06,1.0088414194239962e-05,2.43123e-05,0.05597057406095577,0.05597057406095577
1,21736588,23086883,3.3055e-05,8.2391e-05,1.3699279303297272e-05,1.0491096665503837e-05,1.58808e-05,0.015411649704533712,0.015411649704533712
1,23086883,23920590,0.00023752,8.8202e-05,1.917399164943574e-05,9.437733318746909e-06,2.95588e-06,0.011780734804456816,0.011780734804456816
1,23920590,25516845,-4.1444e-05,7.7589e-05,2.3535792031178718e-05,1.2426330923712995e-05,0.000491072,0.013537003022279084,0.013537003022279084
1,25516845,27401867,0.00010798,8.6953e-05,2.8030942301948006e-05,2.042877370181443e-05,0.000630025,0.0059653347052874865,0.0059653347052874865
1,27401867,30161881,-1.274e-05,7.9474e-05,-6.906244927864727e-06,1.6864855794206442e-05,0.000497427,0.06075587225707055,0.06075587225707055
1,30161881,32438685,-4.5448e-05,7.7323e-05,-8.515691180086915e-06,1.1010093210814799e-05,0.000142954,0.028303406436025313,0.028303406436025313
1,32438685,34799758,5.9294e-05,8.4017e-05,1.3720660475447075e-06,1.698241886560853e-05,8.36126e-06,0.011105876593046451,0.014570607721212648
1,34799758,37549183,2.3055e-05,8.1763e-05,-2.0470633750640456e-05,1.6007069519918703e-05,6.2035e-06,0.011105876593046451,0.01927177579291453
1,37549183,38731847,1.6263e-05,8.1333e-05,5.179642767862926e-06,1.1501451196915823e-05,0.000193889,0.016898991098492747,0.016898991098492747
1,38731847,40200567,-5.2765e-05,7.6834e-05,-5.616164160722993e-06,9.91650892709841e-06,0.000327191,0.083973714060305,0.083973714060305
1,40200567,41975327,4.0132e-05,8.2833e-05,-1.8993379754542102e-05,1.3606114323319557e-05,9.69129e-05,0.04527041185380474,0.04527041185380474
1,41975327,43758457,-5.1135e-05,7.6943e-05,-3.2493632818744216e-06,1.2610260827597614e-05,0.000975335,0.03266488786351737,0.03266488786351737
1,43758457,44969183,0.00083313,0.00012263,1.3446127763193652e-05,1.2129558585013302e-05,7.27056e-10,0.01340819449574409,0.01340819449574409
1,44969183,46899501,5.5664e-05,8.3794e-05,-1.7916794501427735e-06,1.602764884420297e-05,0.000177292,0.059509228588372015,0.059509228588372015
1,46899501,48002576,4.8167e-05,7.9912e-05,-8.272927173799642e-06,1.1485680989342156e-05,0.000253137,0.0631698577689644,0.0631698577689644
1,48002576,48978188,2.5675e-05,8.1928e-05,-4.098927481471481e-06,4.686979833983612e-06,0.000132583,0.41709512122835724,0.41709512122835724
1,48978188,49894177,0.00051852,9.8647e-05,-2.488154396771667e-06,3.2665289792068757e-06,6.00125e-07,0.5091734024480504,0.5091734024480504
1,49894177,51713726,0.0016828,0.00014739,-7.089416239859201e-06,6.488117691716078e-06,1.9994e-07,0.1279407291225003,0.483972290413511
1,51713726,54226262,8.3153e-05,8.5468e-05,-8.823057838380776e-06,1.509412732606733e-05,2.03174e-05,0.051237430399664295,0.052973328366615106
1,54226262,56413117,-2.3003e-05,7.8805e-05,1.2899498174479013e-05,1.3343528776725833e-05,1.16646e-06,0.009976235993249103,0.009976235993249103
1,56413117,57021728,2.3137e-05,7.1267e-05,-9.552424819346842e-07,2.1805795053519947e-06,0.0013229,0.5373475045640305,inf
1,57021728,58865399,-9.6664e-06,7.9673e-05,2.5798714758771675e-06,6.181057376576348e-06,3.27758e-05,0.0777960656159985,0.0777960656159985
1,58865399,59890409,-4.7056e-05,7.7216e-05,-1.5032661525979592e-06,4.142217811633154e-06,0.00041631,0.28073595671928386,0.2877186220459441
1,59890409,61922365,-4.037e-05,7.7661e-05,1.5845885225094225e-06,5.693460708764757e-06,0.00102101,0.03485678748670313,0.03485678748670313
1,61922365,63455089,-6.0574e-05,7.6308e-05,9.949559807032106e-06,7.542690729001814e-06,0.000922704,0.0646624954834502,0.0646624954834502
1,63455089,65041704,-1.2114e-06,8.0218e-05,1.275124339477656e-05,7.514353364867299e-06,5.99211e-05,0.006540867486529366,0.006540867486529366
1,65041704,66939404,4.5176e-05,8.3146e-05,-4.235054476334449e-06,7.435080060444936e-06,8.22636e-05,0.03375752059235325,0.03375752059235325
1,66939404,68477895,3.5761e-05,8.256e-05,-2.5694809891128228e-06,9.345846934439548e-06,1.97341e-09,0.05661073658424648,0.05661073658424648
1,68477895,69687616,-7.4257e-05,7.5378e-05,-1.7311987459605875e-06,4.576411642480832e-06,9.61564e-05,0.16813831251860795,0.16813831251860795
1,69687616,71372470,7.3762e-06,8.0768e-05,-2.1588482195499426e-06,6.951205942504173e-06,0.000102381,0.21979142901825896,0.21979142901825896
1,71372470,71684405,5.822e-05,4.7389e-05,6.823758649711034e-06,1.5660699493784965e-06,0.000669476,0.002502741365561248,inf
1,71684405,74326907,0.00022557,9.3665e-05,1.3414081027479421e-05,3.745341673755597e-06,2.86589e-05,0.002502741365561248,0.04807718960918878
1,74326907,76728135,-7.1736e-06,7.9834e-05,2.3851997686711318e-05,9.194705083850045e-06,0.00014099,0.008288495418523332,0.008288495418523332
1,76728135,79661198,-2.9735e-05,7.8364e-05,-7.87330984836941e-06,1.0195052355139565e-05,4.35221e-06,0.07384361145724247,0.07384361145724247
1,79661198,81354191,4.6997e-05,8.3259e-05,-8.46623865491026e-07,2.137048578933904e-06,5.77576e-05,0.3928972654947396,inf
1,81354191,83991748,-3.6773e-08,8.0294e-05,-1.8732928248698661e-06,2.655710707620738e-06,4.72944e-05,0.41867825028203254,inf
1,83991748,84844495,0.00024407,8.8508e-05,-3.5416063407604236e-06,4.068610142122034e-06,0.000123408,0.22313231145755394,0.580310826771444
1,84844495,86454751,-6.0417e-05,7.6318e-05,3.3905615739615997e-06,1.0391544818529012e-05,0.000169804,0.018018946569958703,0.018018946569958703
1,86454751,88128631,8.662e-05,8.5677e-05,-1.9525906676126444e-06,7.419703545075016e-06,3.40423e-05,0.1679531980579654,0.1679531980579654
1,88128631,90066303,-8.1694e-06,7.977e-05,-2.646488830236391e-06,9.433540346951812e-06,0.000610326,0.10231905508326461,0.10231905508326461
1,90066303,91886317,-1.585e-05,7.9272e-05,4.864341132621866e-06,6.7688762643120876e-06,5.01251e-05,0.04679110348126356,0.18461128860554427
1,91886317,93536459,0.00011346,8.7277e-05,1.4477245202379087e-05,9.254687481998968e-06,0.00018702,0.004858908484844262,0.004858908484844262
1,93536459,94506191,0.00025142,8.3464e-05,2.565704478816805e-05,7.511470968995305e-06,3.10571e-05,0.00026053713925154544,0.00026053713925154544
1,94506191,96150893,-7.458e-05,7.5267e-05,-7.366354831377844e-06,7.656916134558771e-06,0.000791563,0.2764909929484006,0.2764909929484006
1,96150893,97885249,0.00014544,8.9146e-05,2.2819961431950133e-06,3.076924604872517e-06,8.09445e-09,0.10357629665718264,0.10357629665718264
1,97885249,99800604,0.00023847,9.4373e-05,-1.7826929105347757e-07,4.668225515970402e-06,5.4504e-06,0.07010103126334687,0.3271770492091597
1,99800604,100826405,7.1106e-05,7.6238e-05,-8.48517327569296e-06,8.791602326967187e-06,4.77378e-05,0.07010103126334687,0.1578349693368948
1,100826405,102041016,0.00010858,8.6988e-05,-5.285554752074328e-06,7.262472655893487e-06,2.06546e-06,0.2351651958063133,0.2351651958063133
1,102041016,102898745,4.0769e-05,7.5049e-05,-1.8768296084505294e-06,2.6992033350513474e-06,7.76684e-06,0.8973031173642537,inf
1,102898745,103914211,0.00015198,7.3288e-05,-1.561321621828605e-06,3.0175089138483907e-06,4.47674e-05,0.4761408552382268,0.4761408552382268
1,103914211,106087842,-3.1917e-05,7.822e-05,-3.9465301844064255e-06,4.982244462605028e-06,0.000257762,0.3832316538997199,0.3832316538997199
1,106087842,108409665,-5.1446e-05,7.6922e-05,-3.914159686360395e-06,4.304314245001196e-06,2.89529e-05,0.44508114521430486,0.7294176090382708
1,108409665,110303931,0.00010232,8.6616e-05,3.350049462274725e-05,1.5620891471289244e-05,0.000174554,0.0031630186966773266,0.0031630186966773266
1,110303931,111741737,-4.5053e-05,7.7349e-05,8.989183696423691e-06,1.209594923766099e-05,0.00066576,0.022616462964003943,0.022616462964003943
1,111741737,113273306,2.8576e-05,8.211e-05,9.982899513235985e-06,1.20660841472257e-05,2.07541e-06,0.012907222149630856,0.012907222149630856
1,113273306,114873845,9.5477e-05,8.6208e-05,7.505927871049881e-06,9.88155265402006e-06,4.00464e-05,0.012406107097225007,0.012406107097225007
1,114873845,115880593,0.00025774,9.5e-05,8.677629229570543e-06,8.65516228168355e-06,1.02297e-05,0.0672352020858031,0.0672352020858031
1,115880593,118839067,-5.7857e-05,7.6491e-05,-1.8165263391876579e-06,1.1899642122477044e-05,0.000105561,0.0148705482726765,0.0148705482726765
1,118839067,144977494,-4.5544e-05,7.7317e-05,-4.4124323250482645e-06,9.393536824250074e-06,0.000160929,0.02327944816773848,0.02327944816773848
1,144977494,148361253,2.5649e-05,8.1926e-05,-1.5071640628731796e-06,1.1715163080196778e-05,0.000187222,0.012183000943502635,0.012183000943502635
1,148361253,151538881,0.00010553,8.6808e-05,3.746205899646122e-05,2.010726314540838e-05,1.19591e-06,0.01601476805755117,0.01601476805755117
1,151538881,153180829,-3.8053e-05,7.7814e-05,-1.5515240567758564e-05,1.803379718188214e-05,4.45751e-05,0.009256402205853248,0.009256402205853248
1,153180829,154770403,3.039e-05,8.2224e-05,5.318935688474754e-05,1.8807113540874017e-05,8.6359e-06,0.014035090722428622,0.014035090722428622
1,154770403,156336133,0.00016542,9.0294e-05,3.315758612312426e-05,2.047369203042288e-05,2.66082e-06,0.0020636498922953946,0.0020636498922953946
1,156336133,158027412,-2.6601e-06,8.0125e-05,2.9389288998264412e-05,1.5133227575386074e-05,3.9944e-05,0.01601158520501488,0.020613961054683647
1,158027412,159913048,-9.0053e-06,7.9716e-05,1.3545000697172388e-05,1.5346830592663545e-05,2.13724e-05,0.01601158520501488,0.027073500413973533
1,159913048,162346721,1.0876e-05,8.0991e-05,1.2871943421126513e-05,2.1273984691152335e-05,1.82832e-05,0.0037839514432684318,0.0037839514432684318
1,162346721,165191702,-5.5087e-05,7.6678e-05,-4.966390791541449e-06,9.25642631983049e-06,0.00021336,0.0762603865073227,0.0762603865073227
1,165191702,166460517,-2.9063e-05,7.8408e-05,-3.937431149352162e-06,7.371118180244491e-06,0.000202066,0.18391730593275657,0.1844648683802324
1,166460517,169086324,-2.535e-05,7.8652e-05,-1.2766996426131716e-05,1.2625634837106429e-05,3.51113e-05,0.09934247859715847,0.09934247859715847
