chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.0006282,8.5774e-05,-6.931409824682667e-06,1.1464276081898397e-05,3.2246400000000007e-18,0.030573466839152207,0.030573466839152207
1,1892607,3582736,0.00014071,6.2827e-05,2.383810549877743e-06,7.4880372279751515e-06,1.29174e-09,0.04992145208106033,0.04992145208106033
1,3582736,4380811,9.7233e-05,6.0359e-05,4.1883134023656695e-06,4.408845620762067e-06,0.000359855,0.04141733378947144,0.04141733378947144
1,4380811,5913893,2.6849e-08,5.4436e-05,-1.2603757466902488e-06,2.0319267519397866e-06,3.64172e-05,0.42061629619763796,inf
1,5913893,7247335,8.8045e-05,5.9824e-05,-7.967448025940639e-06,7.179394188084146e-06,2.851e-05,0.060931060798455665,0.060931060798455665
1,7247335,9365199,0.00010842,6.1004e-05,5.1220795514715455e-06,6.3143562258028305e-06,7.41573e-12,0.02208996991128194,0.02208996991128194
1,9365199,10806984,0.00066436,8.7236e-05,7.987746216195584e-06,6.6827785820310965e-06,1.19804e-14,0.028570320477121935,0.028570320477121935
1,10806984,11777841,0.00032209,7.2222e-05,-3.267612349676275e-06,6.152822642857449e-06,5.18245e-13,0.07375794303654885,0.07375794303654885
1,11777841,12779466,6.8692e-05,5.8682e-05,5.458976692698529e-06,6.543830086254005e-06,0.000129044,0.007382082901560434,0.07862278114938576
1,12779466,14891511,4.918e-05,5.7507e-05,4.002437905969266e-06,5.935251514838512e-06,8.65143e-05,0.007382082901560434,0.057185226815187055
1,14891511,16897730,0.00010628,6.0881e-05,8.265617969549657e-06,8.881462460723838e-06,2.88874e-06,0.009259700468980439,0.009259700468980439
1,16897730,18662899,0.00020237,6.6171e-05,1.6196872035065376e-05,5.862221233040138e-06,2.57385e-12,0.005955794971484873,0.005955794971484873
1,18662899,20469149,2.8379e-05,5.6228e-05,-8.126038013899948e-06,7.84516396125644e-06,8.2038e-09,0.1451376674562374,0.1451376674562374
1,20469149,21736588,6.6456e-06,5.486e-05,1.9878758971779783e-06,6.08451427287205e-06,0.000816081,0.03365087210421711,0.03365087210421711
1,21736588,23086883,4.6576e-05,5.7349e-05,2.354323458656407e-06,6.327279482803647e-06,2.61233e-05,0.030155664730436023,0.030155664730436023
1,23086883,23920590,0.0003861,7.1756e-05,2.904944520229259e-06,5.6921363172043726e-06,6.20928e-06,0.04975071759240062,0.04975071759240062
1,23920590,25516845,6.7821e-05,5.863e-05,-9.660291630173438e-07,7.494663009103769e-06,3.79349e-09,0.03852794590459659,0.03852794590459659
1,25516845,27401867,0.00023549,6.7899e-05,-5.293416163477496e-06,1.233834994783352e-05,1.38831e-06,0.028511615417991215,0.028511615417991215
1,27401867,30161881,0.000103,6.0692e-05,1.2783157497794301e-05,1.0171358247095505e-05,4.13798e-05,0.0011662990870329446,0.0011662990870329446
1,30161881,32438685,8.2019e-05,5.9471e-05,-1.2185782473760212e-05,6.640290789119752e-06,1.34039e-06,0.20771691793511915,0.20771691793511915
