chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00068813,8.7552e-05,8.087223902311048e-06,1.5095659378753906e-05,8.68385e-10,0.018355560898300722,0.018355560898300722
1,1892607,3582736,0.00010994,6.0524e-05,1.4994817816899639e-05,9.859757008405136e-06,1.27805e-08,0.02360860418609832,0.02360860418609832
1,3582736,4380811,5.2764e-05,5.7161e-05,1.1866139689513467e-05,5.805292553234861e-06,9.46767e-07,0.031805226725003,0.031805226725003
1,4380811,5913893,2.3675e-05,5.5372e-05,-1.552937369975635e-06,2.6754948321562458e-06,1.59502e-06,0.417248555485071,inf
1,5913893,7247335,7.2759e-05,5.8359e-05,3.397944086328443e-07,9.454901366120208e-06,8.96045e-06,0.044123516806257555,0.044123516806257555
1,7247335,9365199,0.00013273,6.1814e-05,8.128832460110725e-07,8.31426388838459e-06,2.02519e-10,0.024562044999437063,0.024562044999437063
1,9365199,10806984,0.00012631,6.1453e-05,2.1414936899551117e-05,8.799461519134377e-06,1.04577e-07,0.0009123056466164563,0.0009123056466164563
1,10806984,11777841,0.00044773,7.7468e-05,1.215486656664826e-05,8.101641150274634e-06,4.58552e-15,0.014049631177368871,0.014049631177368871
1,11777841,12779466,0.00011618,6.088e-05,3.967536341217654e-06,8.616406041298715e-06,2.27099e-06,0.018436214716570257,0.018436214716570257
1,12779466,14891511,6.9774e-06,5.4318e-05,-2.4744366708242044e-06,7.81532846863309e-06,0.000121436,0.04998497660068794,0.04998497660068794
1,14891511,16897730,7.1552e-05,5.8288e-05,2.2062580579300242e-05,1.1694251380306113e-05,2.68698e-06,0.000591398522654451,0.000591398522654451
1,16897730,18662899,3.9538e-05,5.6355e-05,-1.963744813614556e-06,7.719079344254505e-06,2.24535e-05,0.027085854071138008,0.027085854071138008
1,18662899,20469149,1.7606e-05,5.4991e-05,-6.013676775117546e-06,1.0329891519571087e-05,5.07072e-05,0.04543794707005261,0.04543794707005261
1,20469149,21736588,9.8332e-05,5.9857e-05,-8.57570287921521e-06,8.011632719642696e-06,3.31596e-05,0.12662990637368848,0.12662990637368848
1,21736588,23086883,7.1509e-05,5.8285e-05,2.4411728963071804e-05,8.33129455830125e-06,2.8795e-07,0.002989227899315349,0.002989227899315349
1,23086883,23920590,0.0010706,9.9027e-05,-2.0834040976065304e-06,7.4948782475692176e-06,5.21312e-10,0.064266526645909,0.064266526645909
1,23920590,25516845,1.4404e-05,5.4789e-05,-5.926973375953819e-06,9.868359869856302e-06,2.22405e-05,0.06669319089580031,0.06669319089580031
1,25516845,27401867,0.00025177,6.8153e-05,2.021082961947495e-05,1.622010609359185e-05,8.00546e-06,0.002038759973468451,0.002038759973468451
1,27401867,30161881,4.3447e-05,5.6594e-05,2.5799439208026727e-05,1.3393051597855053e-05,2.43892e-05,0.0025552171288504145,0.0025552171288504145
