chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00031238,9.6592e-05,-2.705344316710128e-05,2.502314331061356e-05,0.000256738,0.0169363574615643,0.0169363574615643
1,1892607,3582736,0.00038592,0.00010038,1.5187077455761721e-05,1.6510557745548693e-05,1.267e-14,0.03125392960855381,0.03125392960855381
1,3582736,4380811,4.8706e-05,8.1589e-05,2.934128210681165e-06,9.723423168059763e-06,0.000360321,0.08908265290322627,0.08908265290322627
1,4380811,5913893,9.2985e-06,7.9103e-05,-4.387970391580627e-06,4.4814547664388645e-06,0.000105462,0.8652908817260629,inf
1,5913893,7247335,0.00015793,8.8114e-05,4.628512560063952e-06,1.5814371285724054e-05,8.48506e-05,0.02052833807607736,0.02052833807607736
1,7247335,9365199,2.401e-05,8.004e-05,-7.623712988612903e-06,1.3924790040589175e-05,1.27334e-06,0.05207231916684221,0.05207231916684221
1,9365199,10806984,0.00024263,9.286e-05,-1.5514324009392532e-05,1.4746011253619536e-05,4.06722e-07,0.08226960111429646,0.08226960111429646
1,10806984,11777841,0.0010479,0.00012956,1.5314113780917247e-05,1.3563640255741547e-05,9.96768e-18,0.016945766117802873,0.016945766117802873
1,11777841,12779466,0.00019583,9.0268e-05,1.4364418803824502e-05,1.4432492176017339e-05,0.000605475,0.019650605394338,0.019650605394338
1,12779466,14891511,2.063e-05,7.9826e-05,-3.8056323896167028e-06,1.3103532219875713e-05,0.00116119,0.1123443696858736,0.1123443696858736
1,14891511,16897730,0.00010386,8.4947e-05,-2.9554257192916438e-05,1.9588902826638363e-05,2.23015e-05,0.11082122610444145,0.11082122610444145
1,16897730,18662899,1.2501e-05,7.9308e-05,3.4540054331669722e-06,1.2927904646502767e-05,0.000377786,0.027377831173399432,0.027377831173399432
1,18662899,20469149,0.00013539,8.6808e-05,-2.6894746102945902e-05,1.7304888576393654e-05,1.04596e-06,0.09149111892896238,0.09149111892896238
1,20469149,21736588,0.00016823,8.8705e-05,4.0874707147525105e-06,1.3429543690029722e-05,3.29355e-05,0.0751580050475233,0.0751580050475233
1,21736588,23086883,0.00022826,9.2071e-05,-1.2061945933281695e-05,1.3445542062017505e-05,4.42458e-07,0.11577247327475963,0.11577247327475963
1,23086883,23920590,0.00052388,0.00010194,1.846994534181437e-05,1.2554561897332635e-05,4.62098e-06,0.023077438795456567,0.023077438795456567
1,23920590,25516845,4.7152e-05,8.1492e-05,1.0528774169695069e-06,1.6505539149131087e-05,9.58015e-06,0.05696507843069491,0.05696507843069491
1,25516845,27401867,0.00030678,9.6297e-05,-2.1600392354371194e-05,2.693561511314189e-05,4.4618e-06,0.029704329505440937,0.029704329505440937
1,27401867,30161881,0.00017749,8.9233e-05,3.754643911483456e-05,2.211749292283299e-05,5.13561e-05,0.003760172480302652,0.003760172480302652
1,30161881,32438685,0.00031216,9.6581e-05,1.1753473116271586e-05,1.4654889326200778e-05,4.6384e-09,0.026456377951492815,0.026456377951492815
1,32438685,34799758,0.00022943,9.2136e-05,-2.564230921745271e-06,2.252914174895384e-05,2.59273e-08,0.0008316665794023325,0.0008316665794023325
1,34799758,37549183,7.4072e-05,8.315e-05,1.8089065136472878e-05,2.0965943395665335e-05,1.87119e-05,0.018347388345147937,0.018347388345147937
1,37549183,38731847,3.8954e-05,8.0981e-05,1.708007861389581e-05,1.5297730497054197e-05,0.000467081,0.004690159715925393,0.004690159715925393
1,38731847,40200567,0.00030381,9.6141e-05,-5.33476871846415e-06,1.3181368937553945e-05,8.39552e-06,0.03826260718380233,0.10197929840457735
1,40200567,41975327,0.00051081,0.0001065,-2.108069938623223e-05,1.809709201024715e-05,1.31646e-22,0.13085260629475412,0.13085260629475412
1,41975327,43758457,0.00062156,0.00011164,1.0668518509828865e-05,1.6773452223252142e-05,1.84689e-05,0.0316953075361488,0.0316953075361488
1,43758457,44969183,0.00050201,0.00010608,4.595886838790677e-06,1.6138563575754915e-05,8.25206e-08,0.0016770692019081614,0.057664406607551316
1,44969183,46899501,0.00031228,9.6587e-05,4.368689898504897e-06,2.1318716441416506e-05,2.82156e-05,0.0016770692019081614,0.0647825690110754
1,46899501,48002576,0.00067493,0.00011164,4.618013165987037e-06,1.5279232809434356e-05,3.07579e-07,0.02027951318692761,0.02027951318692761
1,48002576,48978188,0.00034189,9.8128e-05,-3.237510300991693e-06,6.236097373634032e-06,9.18479e-06,0.23518292902643262,0.470032808947654
1,48978188,49894177,0.00074286,0.00010814,-1.8255512554905827e-06,4.354781935166039e-06,4.4765e-10,0.23518292902643262,0.3682414255519776
1,49894177,51713726,0.0046395,0.00022614,7.5773387558512e-06,7.488566053526832e-06,5.1017500000000006e-24,0.0474130726275518,0.0474130726275518
1,51713726,54226262,0.00038391,0.00010028,3.6298246099758363e-06,2.000084045650075e-05,1.67015e-10,0.020130711029856196,0.020130711029856196
1,54226262,56413117,8.1575e-06,7.903e-05,-7.3856622233288006e-06,1.7750504341422803e-05,1.88028e-06,0.05051206560033351,0.05051206560033351
1,56413117,57021728,0.00091829,0.00011794,0.0,0.0,1.11453e-06,1.0,inf
1,57021728,58865399,8.9647e-05,8.4094e-05,-4.949586599238743e-06,8.220418114258218e-06,0.000254546,0.20415526736407721,0.20415526736407721
1,58865399,59890409,1.862e-05,7.9698e-05,9.018082711524188e-06,5.508880261308868e-06,0.000646638,0.0453816144550855,0.0453816144550855
1,59890409,61922365,5.7551e-05,8.2137e-05,4.138378576498936e-07,7.57196646986035e-06,0.000196944,0.08792951386483591,0.08792951386483591
1,61922365,63455089,0.00019239,9.0075e-05,1.695691691102581e-05,1.003678199218326e-05,6.72088e-07,0.0031661035336206797,0.0031661035336206797
1,63455089,65041704,4.359e-05,8.1271e-05,4.437962780858344e-06,9.995981107811382e-06,0.000270481,0.03013286989668096,0.03013286989668096
