chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00097691,0.00058488,-2.581988922965432e-05,8.422281093541141e-05,1.1165e-28,0.013588427352860841,0.013588427352860841
1,1892607,3582736,-0.00013047,0.00051413,-1.640078275060767e-05,5.030610036956301e-05,1.39837e-05,0.07693675669764999,0.07693675669764999
1,3582736,4380811,-0.00019137,0.00050995,1.4468003958825636e-05,3.059146023032122e-05,0.000148774,0.10442129208305832,0.10442129208305832
1,4380811,5913893,-0.00022556,0.00050759,-3.7084788413000025e-06,9.968208812440358e-06,0.000241947,0.49121249250559995,inf
1,5913893,7247335,-0.00021332,0.00050844,2.858578195898498e-05,5.255043595963759e-05,3.07803e-05,0.008774373253455535,0.023707515819705285
1,7247335,9365199,-0.00019396,0.00050977,-5.278616925770204e-06,4.728008881805908e-05,2.5632e-05,0.008774373253455535,0.08614456258539638
1,9365199,10806984,-8.9664e-05,0.00051691,-4.464125858768399e-05,4.878366865965626e-05,3.84425e-06,0.15081165806113628,0.15081165806113628
1,10806984,11777841,-0.00024037,0.00050657,0.0003045647136865768,4.440839094799317e-05,2.2121300000000003e-18,2.7428832518245862e-08,2.7428832518245862e-08
1,11777841,12779466,-0.00020044,0.00050933,5.2427094429448444e-05,4.7447286215295206e-05,0.000405322,0.008292137872631933,0.008292137872631933
1,12779466,14891511,-7.1965e-05,0.00051811,-6.06291911093286e-05,4.5020842347962174e-05,0.000119815,0.10497402710049776,0.10497402710049776
1,14891511,16897730,-0.00010604,0.00051579,4.3275009132624434e-05,6.41898957674743e-05,0.000368113,0.011110984767485264,0.011110984767485264
1,16897730,18662899,-0.00012035,0.00051482,-3.568902139562948e-05,4.394048454406554e-05,0.00136144,0.06641057481010235,0.06641057481010235
1,18662899,20469149,-0.00024447,0.00050628,-7.492377485729939e-05,5.879521041396743e-05,9.13348e-06,0.050939066471137585,0.050939066471137585
1,20469149,21736588,-8.6374e-05,0.00051713,-5.413221023231537e-05,4.561543356432757e-05,1.34435e-05,0.15802100564118787,0.15802100564118787
1,21736588,23086883,0.00021883,0.00053745,5.275440789248359e-05,4.57715149953968e-05,1.32264e-08,0.0454474263292689,0.0454474263292689
1,23086883,23920590,1.1078e-05,0.00047183,0.00010059445413042442,4.079548817638014e-05,7.94665e-05,0.0008943936385807236,0.0008943936385807236
1,23920590,25516845,-0.00028818,0.00050324,-3.284150183020922e-05,5.346004842044058e-05,0.000828185,0.022330131066518533,0.022330131066518533
1,25516845,27401867,-0.0001427,0.00051329,-3.7803899058812374e-05,8.228639229978312e-05,1.27967e-06,0.04216632059507661,0.04216632059507661
1,27401867,30161881,-0.00021459,0.00050835,-7.665242702264641e-05,7.213835004280115e-05,3.02671e-05,0.02801023002311501,0.02801023002311501
1,30161881,32438685,-0.00011081,0.00051547,4.104975860850937e-06,4.641853522141423e-05,9.63781e-06,0.006389964922437935,0.006389964922437935
1,32438685,34799758,-3.5074e-05,0.0005206,8.618443156683561e-06,7.217425180021934e-05,3.53649e-05,0.0301391596632588,0.0301391596632588
1,34799758,37549183,6.0368e-05,0.000527,7.584070403449443e-05,6.442529566947699e-05,1.02035e-08,0.005348748470512004,0.005348748470512004
1,37549183,38731847,0.00097453,0.00058474,0.00023034810540005808,4.8392100524987043e-05,9.15425e-47,5.697727529585945e-05,5.697727529585945e-05
1,38731847,40200567,-0.00022153,0.00050787,-2.453054443514936e-05,4.259602571111549e-05,0.000578317,0.1506217275738338,0.1506217275738338
1,40200567,41975327,-9.9013e-05,0.00051627,-8.042721453899904e-05,6.022615524234066e-05,5.14927e-05,0.04766023714955782,0.04766023714955782
1,41975327,43758457,-0.0001674,0.0005116,4.1138248852368675e-06,5.5617906263574005e-05,2.89413e-05,0.004250236968838752,0.004250236968838752
1,43758457,44969183,-0.00023025,0.00050727,-5.0760335785233964e-05,5.4412152624421565e-05,0.000273132,0.07769070289283721,0.07769070289283721
1,44969183,46899501,-0.00018727,0.00051023,-9.341943841013863e-05,7.218909673408265e-05,0.000545794,0.030347596242149038,0.030347596242149038
1,46899501,48002576,-8.2569e-05,0.00049178,6.0821203181083794e-05,5.191887554841318e-05,1.54996e-09,0.00020990016600117923,0.00020990016600117923
1,48002576,48978188,0.00017555,0.00053462,1.6425855776794443e-05,2.1159792898448184e-05,1.26145e-05,0.026092089496380057,0.026092089496380057
1,48978188,49894177,-0.00028762,0.00039787,1.452320269912352e-06,1.4665298507278711e-05,0.00391678,0.17664883673228013,0.17664883673228013
1,49894177,51713726,-0.00013094,0.0004114,-1.0893689984476942e-05,2.2136498326914716e-05,0.00035867,0.19266865491740423,0.19266865491740423
1,51713726,54226262,0.00024489,0.00053915,-9.878905373456955e-05,6.591652858370515e-05,6.29799e-10,0.10683113322406047,0.10683113322406047
1,54226262,56413117,-0.00019233,0.00050989,9.34643265904378e-07,5.890367535948941e-05,1.54009e-11,0.007964804373234604,0.007964804373234604
1,56413117,57021728,-0.00019337,0.00043088,0.0,0.0,0.00142944,1.0,inf
1,57021728,58865399,-0.00023023,0.00050727,2.6195308211555374e-05,2.7915628827644618e-05,0.00016963,0.0479187343103766,0.0479187343103766
1,58865399,59890409,-0.00021211,0.00050852,6.155900722623736e-06,1.87236890253228e-05,0.000256865,0.1559653486560265,0.1559653486560265
1,59890409,61922365,-0.00022911,0.00050735,1.8578617289273954e-05,2.5742824487000024e-05,0.000129512,0.05010930334511977,0.05010930334511977
1,61922365,63455089,-4.0323e-06,0.00052269,-2.5302669341626778e-05,3.405874377544176e-05,2.27801e-15,0.1659330912324641,0.1659330912324641
1,63455089,65041704,-3.4286e-06,0.00052273,-5.512160874869221e-05,3.39430958702518e-05,1.63017e-11,0.5042001906565717,0.5042001906565717
1,65041704,66939404,-0.00026531,0.00050484,9.234481248343078e-06,3.3607876951880307e-05,0.000690813,0.05363614773194177,0.05363614773194177
1,66939404,68477895,-0.00018855,0.00051015,-5.2118552439598954e-05,3.838909319045166e-05,0.000563126,0.23452893055244706,0.23452893055244706
1,68477895,69687616,-0.00016359,0.00051186,-8.589089711972838e-06,2.0683633718171097e-05,0.000112477,0.24145494412740637,0.5009032592883018
1,69687616,71372470,-0.00021925,0.00050803,-3.74389864389128e-05,3.1457833460050976e-05,0.00038768,0.3107910418278835,0.3107910418278835
1,71372470,71684405,-0.00014899,0.00020606,-5.442671056682285e-06,7.074726758362348e-06,0.0117732,0.5880600455260756,inf
1,71684405,74326907,-0.00028137,0.00050372,3.018177223102026e-06,1.6925036552812146e-05,0.00118325,0.12534660830742847,0.39943153446136614
