chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00015625,8.1281e-05,1.633215497561628e-05,2.0211036806401433e-05,7.07909e-06,0.02078945690766433,0.02078945690766433
1,1892607,3582736,2.4949e-05,7.3448e-05,-1.1562067661548822e-05,1.3201267222775826e-05,1.54137e-08,0.08077710796905614,0.08077710796905614
1,3582736,4380811,-3.652e-05,6.9478e-05,-5.714335063193409e-06,7.772916377492283e-06,0.000706947,0.27754636099578944,0.27754636099578944
1,4380811,5913893,-4.3993e-05,6.898e-05,-2.587995243741453e-06,3.5823378015209873e-06,4.55731e-05,0.46119817213120995,inf
1,5913893,7247335,1.9709e-05,7.3118e-05,-1.3116511558257358e-05,1.2660069196514135e-05,0.000626335,0.05003086385126198,0.05003086385126198
1,7247335,9365199,8.6567e-05,7.7223e-05,-2.2345352962194032e-06,1.11322186450368e-05,5.52603e-11,0.029317997188429343,0.029317997188429343
1,9365199,10806984,6.4887e-05,7.5916e-05,7.047861134219459e-06,1.1781707902810631e-05,1.46095e-07,0.006517938767622762,0.006517938767622762
1,10806984,11777841,3.3488e-05,7.3982e-05,1.1987271964377827e-05,1.0847183787139805e-05,0.000222056,0.001001255419520682,0.001001255419520682
1,11777841,12779466,0.0002402,8.5915e-05,8.314947257476458e-06,1.1537530569839767e-05,3.64103e-08,0.014836581226421964,0.014836581226421964
1,12779466,14891511,-3.1719e-05,6.9796e-05,-9.214510692859366e-06,1.0460732259704078e-05,0.000191294,0.026536699333658514,0.026536699333658514
1,14891511,16897730,3.4649e-05,7.4055e-05,5.872032450752989e-06,1.5657811216471654e-05,1.22225e-08,0.002431830004572753,0.002431830004572753
1,16897730,18662899,7.5257e-05,7.6544e-05,-1.953165836536651e-06,1.0335201898776013e-05,1.09357e-05,0.10426707005142463,0.10426707005142463
1,18662899,20469149,-2.8511e-05,7.0008e-05,1.0602708739432158e-05,1.383107134187979e-05,2.24988e-05,0.003996899296503248,0.003996899296503248
1,20469149,21736588,0.00017163,8.2149e-05,-9.439073693123509e-06,1.072684793835256e-05,8.48332e-13,0.07039954566030292,0.07039954566030292
1,21736588,23086883,0.00011502,7.8905e-05,-8.106926513377277e-06,1.1154195012121862e-05,1.6798e-07,0.06197345618385755,0.06197345618385755
1,23086883,23920590,0.00055688,9.6994e-05,6.150974711534914e-06,1.0035028125660004e-05,2.19658e-06,0.009521893408242802,0.009521893408242802
1,23920590,25516845,0.00013115,7.9843e-05,-1.018367362165835e-06,1.321305030259839e-05,1.26323e-08,0.05748105950856981,0.05748105950856981
1,25516845,27401867,0.00046722,9.735e-05,2.7953616985277167e-05,2.1711806564292496e-05,6.53029e-13,0.006190147862694338,0.006190147862694338
