chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.0004048,9.399e-05,3.42979151155727e-05,3.06772208797926e-05,3.48395e-07,0.0011145571223898296,0.0011145571223898296
1,1892607,3582736,0.00013931,7.9904e-05,-3.2694072183950314e-05,2.02411850795286e-05,5.58314e-19,0.13018584209926096,0.13018584209926096
1,3582736,4380811,4.571e-05,7.4304e-05,-6.495644187493377e-06,1.1920439817166491e-05,0.00164388,0.055065590008176325,0.055065590008176325
1,4380811,5913893,5.1276e-05,7.4648e-05,1.7529416675594857e-05,5.4940395310169015e-06,9.32429e-06,0.004054327909421625,inf
1,5913893,7247335,0.00048651,9.7919e-05,9.682887291039361e-06,1.938768470859366e-05,2.6476e-11,0.004054327909421625,0.03381999413825076
1,7247335,9365199,0.00040087,9.3797e-05,4.638095935935352e-06,1.707115307041864e-05,2.1780300000000007e-18,0.09197992899399486,0.09197992899399486
1,9365199,10806984,0.0005513,0.00010092,1.2531158717458351e-05,1.8077906535431815e-05,6.61142e-09,0.01104817327381269,0.01104817327381269
1,10806984,11777841,0.00035622,9.1575e-05,-1.0254586398302695e-05,1.662838859843137e-05,2.37025e-07,0.07664908807118377,0.1452349934862625
1,11777841,12779466,0.00012075,7.8825e-05,2.1143195507617037e-05,1.7693562670132663e-05,0.000873841,0.01768718584449946,0.01768718584449946
1,12779466,14891511,8.0627e-05,7.6441e-05,2.940163717620069e-05,1.606432798227427e-05,9.48065e-05,0.0012301720546608172,0.0012301720546608172
1,14891511,16897730,6.4119e-05,7.5438e-05,4.6754457835114276e-05,2.401509881060642e-05,7.03923e-15,0.00962877558852986,0.00962877558852986
1,16897730,18662899,9.8721e-05,7.7525e-05,-9.142565587176663e-06,1.5849005213423087e-05,0.000115567,0.07173450663378815,0.07173450663378815
1,18662899,20469149,8.4942e-05,7.6701e-05,-2.219161894649692e-06,2.1214999149199707e-05,2.6732e-12,0.050718447387460855,0.050718447387460855
1,20469149,21736588,0.00011583,7.8536e-05,-1.3605200315158503e-05,1.6464014184743685e-05,4.56714e-05,0.15002135537860983,0.15002135537860983
1,21736588,23086883,0.0021799,0.00015878,-7.052338611214449e-06,1.64836138745116e-05,2.51347e-60,0.08327290184735037,0.08327290184735037
1,23086883,23920590,0.0013156,0.00012781,2.3111555159076183e-05,1.5391317233626343e-05,3.13783e-07,0.020456888652225818,0.020456888652225818
1,23920590,25516845,0.00010362,7.7816e-05,3.455699021315279e-05,2.0235056701963605e-05,1.55856e-05,0.02855123294096378,0.02855123294096378
1,25516845,27401867,0.00048137,9.7676e-05,1.8136703777989296e-05,3.302179973224158e-05,1.54725e-09,0.0009124848768545439,0.0009124848768545439
1,27401867,30161881,0.00018777,8.2654e-05,-1.43772355725925e-07,2.7115013241544197e-05,1.52221e-05,0.007681998518775416,0.007681998518775416
1,30161881,32438685,8.0871e-05,7.6456e-05,-1.2966190655476301e-05,1.7966234599741713e-05,0.000126337,0.010973175973899607,0.010973175973899607
1,32438685,34799758,0.00011696,7.8603e-05,1.0122963991632154e-05,2.7619687768378488e-05,0.000231915,0.005640822958519521,0.005640822958519521
1,34799758,37549183,5.8249e-05,7.5078e-05,-6.795277414687352e-06,2.5703277559637716e-05,0.000385569,0.012324568868625463,0.012324568868625463
1,37549183,38731847,0.00022966,8.496e-05,-1.8388347702229904e-05,1.8754327223243812e-05,3.26186e-11,0.10372107571326543,0.10372107571326543
1,38731847,40200567,0.00015531,8.0822e-05,7.440559057221256e-06,1.6159758879042908e-05,5.52913e-06,0.042716589991431596,0.042716589991431596
1,40200567,41975327,0.0002608,8.6635e-05,6.752583673271437e-06,2.218619826447946e-05,1.0316e-05,0.010001516098595299,0.010001516098595299
1,41975327,43758457,0.0001175,7.8634e-05,-1.4447002785755683e-05,2.0563458308088586e-05,5.92073e-05,0.10063696747075955,0.14520383363753278
1,43758457,44969183,0.00028208,8.776e-05,-3.9642619203504135e-05,1.9785128066863942e-05,4.43969e-05,0.10063696747075955,0.2673902505309912
1,44969183,46899501,0.00037689,9.261e-05,-1.5283501902170757e-05,2.6135744003083947e-05,0.000209087,0.0035555840031746538,0.0035555840031746538
1,46899501,48002576,0.00027858,8.4981e-05,-9.66385456888102e-06,1.873162398010795e-05,7.12646e-05,0.056164658167944574,0.056164658167944574
1,48002576,48978188,0.00038689,9.3107e-05,3.9725626022140545e-07,7.645185570222743e-06,5.41016e-07,0.1292768946822926,0.1292768946822926
1,48978188,49894177,0.00054608,9.2104e-05,5.383831679336649e-06,5.338761191089357e-06,0.000120272,0.1319978435679174,0.1433718949251283
1,49894177,51713726,0.00081745,0.0001048,2.132908268882972e-06,9.180614462049234e-06,1.98475e-05,0.08614194813012566,0.08614194813012566
1,51713726,54226262,0.00023621,8.5315e-05,-2.3539449527838435e-05,2.4520120266144885e-05,9.86667e-06,0.1406363820678663,0.1406363820678663
1,54226262,56413117,8.2975e-05,7.6582e-05,-4.806588588872226e-06,2.1761320783409818e-05,1.58606e-05,0.03576822850462649,0.03576822850462649
1,56413117,57021728,0.00089525,0.00010983,0.0,0.0,7.67341e-05,1.0,inf
1,57021728,58865399,2.3975e-05,7.2942e-05,4.472339029439784e-06,1.0077825194906088e-05,4.53601e-05,0.16999257870788476,0.16999257870788476
1,58865399,59890409,5.0488e-05,7.46e-05,1.5841787850810035e-06,6.753665287422057e-06,0.000412593,0.21993483750564316,0.21993483750564316
1,59890409,61922365,6.0809e-05,7.5235e-05,-1.2314287857880186e-05,9.28287752612533e-06,1.91557e-05,0.4657771498259613,0.6579739222516259
1,61922365,63455089,0.00024943,8.6027e-05,3.0032970036548875e-05,1.2304624274501577e-05,6.79283e-06,0.0026073444691938445,0.0026073444691938445
1,63455089,65041704,8.2574e-05,7.6558e-05,6.538059004513539e-06,1.2254607358145578e-05,4.07815e-05,0.007952510142168665,0.05698732256932873
1,65041704,66939404,0.00024128,8.5589e-05,4.239319180008962e-05,1.21241034836079e-05,1.52065e-05,0.0032621276858428193,0.0032621276858428193
1,66939404,68477895,0.0005557,0.00010113,4.530952956118202e-06,1.5239475352963827e-05,3.6208e-08,0.005110020761369035,0.020502056980741278
1,68477895,69687616,0.0015961,0.0001408,1.3347590608635614e-05,7.463068631011503e-06,2.79561e-29,0.005110020761369035,0.6084337771998947
1,69687616,71372470,-4.0265e-07,7.1383e-05,-1.0418417905108675e-05,1.1330647188963021e-05,0.000104148,0.32426994800443876,0.32426994800443876
1,71372470,71684405,0.00019083,5.4912e-05,-1.4607084977662263e-06,2.5535802743958416e-06,0.000150368,0.368729999599412,inf
1,71684405,74326907,0.00017417,8.1892e-05,1.2973779307478473e-07,6.108019144811908e-06,1.96801e-05,0.23956840828770395,0.27173675740805386
1,74326907,76728135,0.00015007,8.0523e-05,-1.483004620809852e-05,1.4998930318703585e-05,9.51702e-08,0.2053833183350105,0.2053833183350105
1,76728135,79661198,-8.4233e-06,7.0863e-05,-9.119764449149024e-06,1.662618448857365e-05,0.000177235,0.09576267882376831,0.09576267882376831
1,79661198,81354191,4.5816e-05,7.431e-05,-1.0352640747967221e-06,3.4849525431895046e-06,0.00225269,0.39274794804762037,inf
1,81354191,83991748,1.4695e-05,7.2352e-05,1.3000632324253174e-06,4.330801389972566e-06,5.78915e-05,0.12188927187471518,inf
1,83991748,84844495,0.00022941,7.9438e-05,-4.101778316944905e-06,6.6346526899249075e-06,0.000268885,0.12188927187471518,0.7021916887950167
1,84844495,86454751,7.7696e-05,7.6264e-05,2.7236575202644347e-06,1.6951257991894206e-05,1.35491e-10,0.00817693383296176,0.00817693383296176
1,86454751,88128631,5.9412e-05,7.515e-05,-3.3321376897347135e-06,1.2094611212234011e-05,0.000751798,0.03839547333482741,0.03839547333482741
1,88128631,90066303,0.00081187,0.0001122,3.0283666282997123e-05,1.5388000331392827e-05,8.75149e-12,0.00029566562059425916,0.00029566562059425916
1,90066303,91886317,0.00022524,8.472e-05,3.0352910825488545e-06,1.1038801919062789e-05,7.24263e-06,0.09156407992194344,0.09156407992194344
1,91886317,93536459,0.00080174,0.00011179,-5.621663306331314e-06,1.5091076604814175e-05,2.91418e-07,0.06286327691680733,0.06286327691680733
1,93536459,94506191,0.00023129,7.465e-05,3.215544056547126e-05,1.139063509923051e-05,0.000449872,0.005329591591272195,0.005329591591272195
1,94506191,96150893,9.3157e-06,7.1935e-05,-1.3422081147142821e-05,1.2475690834071121e-05,0.000498045,0.11057644771803925,0.2266017763011459
1,96150893,97885249,0.00029141,8.825e-05,-1.8059630328591424e-06,2.222269188319015e-06,5.23573e-05,0.6484726725434288,1.0
1,97885249,99800604,0.00019093,8.2831e-05,6.840488297050945e-07,7.6105495109470434e-06,9.19165e-07,0.11010392212375632,0.11010392212375632
1,99800604,100826405,0.00044267,8.9914e-05,-5.613384848174972e-07,1.4332368724813816e-05,1.48902e-07,0.08579086583028357,0.08579086583028357
1,100826405,102041016,0.00010109,7.7666e-05,-7.547106037666966e-06,1.1842737366278282e-05,0.000604831,0.20408016241943383,0.20408016241943383
1,102041016,102898745,0.0001146,7.1882e-05,-3.0128361358587767e-06,4.401628267261078e-06,0.000210524,0.8580364140158634,inf
1,102898745,103914211,0.0018725,0.00014223,-4.50972790750899e-06,4.9207393519997685e-06,3.02858e-07,0.8580364140158634,0.8687675632386609
1,103914211,106087842,0.000146,8.0289e-05,-6.490630706506408e-06,8.119344744523752e-06,1.98756e-05,0.3576127329344807,0.3576127329344807
1,106087842,108409665,6.4466e-05,7.5459e-05,-6.169189347058614e-06,7.0191147931637815e-06,4.57639e-05,0.45669936944025125,0.45669936944025125
1,108409665,110303931,5.8322e-05,7.5083e-05,2.2238137773079487e-06,2.4662805245457725e-05,5.46612e-06,0.019695404181963035,0.019695404181963035
1,110303931,111741737,8.8141e-05,7.6893e-05,-2.1580245163754952e-05,1.972557765658276e-05,8.4259e-07,0.06983544157423205,0.06983544157423205
1,111741737,113273306,0.00014082,7.9991e-05,1.7850161536644114e-05,1.967259835450037e-05,2.39499e-13,0.004183583001283877,0.004183583001283877
1,113273306,114873845,0.00015065,8.0556e-05,1.1685626095001787e-05,1.6116115714764742e-05,7.74541e-08,0.0023650234151372227,0.0023650234151372227
1,114873845,115880593,0.000284,8.7496e-05,3.148357054224409e-06,1.4098241781217637e-05,4.91525e-05,0.04692871404552671,0.04692871404552671
