chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00049983,7.77e-05,2.765426507266649e-06,7.225163693584948e-06,1.09469e-10,0.011063428918669849,0.011063428918669849
1,1892607,3582736,0.0001529,6.0998e-05,1.0032794528997551e-05,4.719183942701433e-06,7.27455e-10,0.010989924866407992,0.010989924866407992
1,3582736,4380811,7.8746e-05,5.6794e-05,4.149578402212391e-06,2.7786046267388563e-06,2.98603e-07,0.028469382871463205,0.028469382871463205
1,4380811,5913893,8.8257e-06,5.2524e-05,-2.741560235451451e-07,1.2805884836568206e-06,0.000159766,0.19363017697488072,inf
1,5913893,7247335,0.00010944,5.8571e-05,-3.989212969424471e-06,4.5247685077510324e-06,5.4486e-07,0.10055660893977178,0.10055660893977178
1,7247335,9365199,0.00014054,6.0318e-05,1.911666636042499e-06,3.979507620646297e-06,1.01205e-11,0.04016194936392775,0.04016194936392775
1,9365199,10806984,0.00032939,6.9995e-05,1.9960473783798068e-06,4.211698538877748e-06,1.01107e-13,0.008634102797144608,0.008634102797144608
1,10806984,11777841,0.00064951,8.3886e-05,1.1163304391824899e-06,3.877696878916661e-06,2.307e-18,0.021732325588980254,0.021732325588980254
1,11777841,12779466,0.00012265,5.9319e-05,-1.3273856660524297e-06,4.1241257148175765e-06,0.000221056,0.06801930492877141,0.06801930492877141
1,12779466,14891511,3.1945e-05,5.3973e-05,-1.0857999310271666e-06,3.7404870466345385e-06,2.36256e-06,0.01919333254364195,0.01919333254364195
1,14891511,16897730,7.8514e-05,5.6781e-05,5.330891140427579e-06,5.597371724896003e-06,5.22706e-05,0.02192969267471904,0.02192969267471904
1,16897730,18662899,6.2014e-05,5.5802e-05,4.542803052891814e-06,3.6945514233018874e-06,2.74464e-06,0.013348636187341176,0.013348636187341176
1,18662899,20469149,5.3981e-05,5.5319e-05,-7.643771468456768e-07,4.944267728394906e-06,1.00445e-06,0.022520223502546705,0.022520223502546705
1,20469149,21736588,0.00029212,6.8194e-05,-5.186759285380873e-06,3.834639933971626e-06,1.43587e-10,0.12345329714311506,0.12345329714311506
1,21736588,23086883,7.3099e-05,5.6462e-05,7.429297223975503e-06,3.9876160420221365e-06,3.11451e-10,0.0032713302784155665,0.0032713302784155665
1,23086883,23920590,0.00052113,7.5564e-05,-7.319370044428929e-07,3.587354969702287e-06,4.73878e-11,0.028483875396507433,0.028483875396507433
1,23920590,25516845,4.9542e-05,5.5051e-05,2.908740129866707e-07,4.723360239232147e-06,4.73021e-06,0.01926380307946644,0.01926380307946644
1,25516845,27401867,0.0006846,8.5271e-05,1.0561712549559224e-05,7.772133869156623e-06,7.94442e-14,0.005437696250652638,0.005437696250652638
1,27401867,30161881,3.8261e-05,5.4362e-05,8.725811217310943e-06,6.410295725729624e-06,7.6696e-05,0.0007831074677758917,0.0007831074677758917
1,30161881,32438685,0.00028624,6.7905e-05,2.796087196177616e-06,4.184919754730692e-06,1.6758e-14,0.022192177028424052,0.022192177028424052
1,32438685,34799758,0.00041007,7.3743e-05,1.3749168927522532e-05,6.453654248374729e-06,1.24892e-24,0.027257041296689488,0.027257041296689488
1,34799758,37549183,6.8759e-05,5.6204e-05,2.363095263356373e-06,6.084326879795751e-06,6.05861e-09,0.0205692147901575,0.0205692147901575
1,37549183,38731847,0.00023153,6.516e-05,-2.8112998630314043e-06,4.371745777883782e-06,3.13367e-08,0.09908054979904168,0.09908054979904168
1,38731847,40200567,0.00022977,6.507e-05,6.127480138896043e-07,3.7687399476504364e-06,1.51663e-08,0.049122688035301995,0.049122688035301995
1,40200567,41975327,0.00042564,7.4444e-05,-2.6148411258868443e-06,5.1718211138403905e-06,8.9151e-34,0.016102019682882916,0.016102019682882916
1,41975327,43758457,0.0003541,7.1164e-05,2.718727751148548e-06,4.793186467410034e-06,1.25369e-07,0.02970913965848279,0.02970913965848279
1,43758457,44969183,0.0001682,6.183e-05,1.8888293281569456e-06,4.610517075559636e-06,5.18844e-06,0.0009444374469901842,0.0021122964507234924
1,44969183,46899501,0.00015856,6.1307e-05,2.8986842732693386e-06,6.092153812001755e-06,0.000295627,0.0009444374469901842,0.034911300049532704
1,46899501,48002576,0.00028623,6.6156e-05,-1.254906269359907e-06,4.365828941158625e-06,4.83985e-06,0.08417766129029695,0.08417766129029695
1,48002576,48978188,8.9502e-05,5.7423e-05,3.0492734494729827e-07,1.781467525076424e-06,4.69105e-06,0.08290885784920692,0.08290885784920692
1,48978188,49894177,0.001015,9.2783e-05,-1.1660016842541293e-06,1.2415959123434948e-06,2.44976e-12,0.643837586675611,0.643837586675611
