chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,6.2987e-05,8.4982e-05,4.2334580264622855e-05,1.9586724730132953e-05,7.29107e-08,0.0002516757650927876,0.0002516757650927876
1,1892607,3582736,-4.3106e-05,7.8217e-05,-6.201852454751042e-06,1.2793360860449694e-05,0.000166712,0.025043614090666667,0.025043614090666667
1,3582736,4380811,-2.9149e-05,7.914e-05,-2.861970675715206e-06,7.532704206269381e-06,0.000393473,0.14588836089616092,0.14588836089616092
1,4380811,5913893,-2.183e-05,7.962e-05,-1.7874411528092663e-06,3.471583434321947e-06,3.82893e-05,0.46422372703972525,inf
1,5913893,7247335,3.5517e-05,8.3283e-05,1.8655046453272852e-05,1.2270324276114114e-05,2.57097e-07,0.0035453100652999086,0.0035453100652999086
1,7247335,9365199,-2.2254e-05,7.9592e-05,-9.87743458817447e-06,1.078814896387071e-05,0.000109304,0.032712145190471505,0.11455826803670313
1,9365199,10806984,-4.9893e-05,7.7765e-05,-1.0111295449854254e-05,1.1417732820899928e-05,0.000109703,0.03773904792712459,0.08737767912638415
1,10806984,11777841,-4.2312e-05,7.827e-05,2.4655266225434578e-06,1.0512095002500528e-05,0.000457005,0.023129744878050442,0.023129744878050442
1,11777841,12779466,-1.4236e-05,8.0115e-05,2.310105418226461e-05,1.1180259821007551e-05,0.00143326,0.010816493252453338,0.010816493252453338
1,12779466,14891511,-5.0004e-05,7.7757e-05,3.753269339074792e-06,1.0135837070908428e-05,0.00054797,0.0449872109286638,0.0449872109286638
1,14891511,16897730,-4.8407e-05,7.7864e-05,1.7968738534010014e-05,1.5174107262858808e-05,9.26011e-05,0.0009054711084354235,0.0009054711084354235
1,16897730,18662899,-6.186e-05,7.696e-05,-3.7982460012743123e-06,1.0015755031962675e-05,0.000404836,0.07128167340139809,0.07128167340139809
1,18662899,20469149,-4.906e-05,7.782e-05,-2.168055310118807e-05,1.340360083358806e-05,4.59597e-07,0.16815064624404985,0.1897255027569813
1,20469149,21736588,0.0001745,9.1555e-05,3.2432103240951988e-06,1.0395456318756259e-05,1.86579e-06,0.008308551220873796,0.008308551220873796
1,21736588,23086883,3.2594e-05,8.31e-05,1.3753084787037117e-05,1.0810229161730702e-05,1.22023e-05,0.014448523194104305,0.014448523194104305
