chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00013195,9.1893e-05,1.9145479019026214e-05,2.1450656180533584e-05,1.52692e-05,0.0041930815519646905,0.0041930815519646905
1,1892607,3582736,-7.0364e-05,7.9163e-05,2.3156338832459103e-05,1.4010928463485353e-05,2.53253e-05,0.0297655571835346,0.0297655571835346
1,3582736,4380811,0.00026721,9.9498e-05,-1.0853946348903888e-05,8.249621124937748e-06,1.4381499999999998e-45,0.28849957251303976,0.28849957251303976
1,4380811,5913893,-5.7706e-05,8.0019e-05,-7.376753152753476e-07,3.8020607744396933e-06,0.000542078,0.3631022833889115,inf
1,5913893,7247335,0.0001182,9.1083e-05,9.88857102032801e-06,1.3436301289043662e-05,4.2632e-07,0.027333319208021734,0.027333319208021734
1,7247335,9365199,-8.9987e-05,7.7818e-05,-8.681420339247557e-07,1.1814951938629796e-05,0.00045824,0.04652120717614235,0.04652120717614235
1,9365199,10806984,1.0417e-05,8.4476e-05,-5.81877663144217e-06,1.2504283238402593e-05,0.000314613,0.05220384577361595,0.05220384577361595
1,10806984,11777841,-5.3751e-05,8.0284e-05,-7.272631336145203e-06,1.1512450003146743e-05,0.000857257,0.0771142662819686,0.0771142662819686
1,11777841,12779466,-4.7444e-05,8.0706e-05,-6.7429744121778045e-06,1.224510214673394e-05,0.000862239,0.10191906883634895,0.10191906883634895
1,12779466,14891511,-3.3121e-05,8.1656e-05,-2.4321877222793484e-06,1.1102609434518472e-05,0.000125446,0.017004682707933365,0.017004682707933365
1,14891511,16897730,-2.4936e-05,8.2193e-05,5.726449845666082e-07,1.6618055817769683e-05,0.000161391,0.021560188226607387,0.021560188226607387
1,16897730,18662899,-2.9664e-05,8.1883e-05,7.272041339611166e-06,1.0969047293428333e-05,0.000177841,0.04132884063429756,0.04132884063429756
1,18662899,20469149,-5.7764e-05,8.0015e-05,1.869058838531887e-06,1.4679300481057292e-05,0.000633998,0.0482706624954826,0.0482706624954826
1,20469149,21736588,2.2246e-05,8.5226e-05,1.3781034616660005e-05,1.138473809783056e-05,7.33823e-06,0.005259228791319619,0.005259228791319619
1,21736588,23086883,-1.9183e-05,8.2569e-05,-1.6353467144606198e-06,1.1838240509725162e-05,0.0012651,0.02941872714766848,0.02941872714766848
1,23086883,23920590,0.00010714,8.3432e-05,-5.099894158844848e-06,1.0650521231264772e-05,0.000567322,0.07541575162498751,0.07541575162498751
1,23920590,25516845,-2.3331e-05,8.2298e-05,-1.8737408435756638e-05,1.402339316607914e-05,2.05015e-06,0.0856373642312771,0.0856373642312771
1,25516845,27401867,-6.3698e-06,8.34e-05,-5.497704241750362e-06,2.304917968915721e-05,5.59482e-17,0.009146143643174202,0.009146143643174202
1,27401867,30161881,5.5882e-05,8.7324e-05,2.546008245473664e-05,1.8775871804122426e-05,1.0026e-14,6.885740198349087e-06,6.885740198349087e-06
1,30161881,32438685,-2.047e-05,8.2485e-05,7.283495441586277e-07,1.2424788501860935e-05,2.21017e-06,0.06683076554961302,0.06683076554961302
1,32438685,34799758,-3.314e-05,8.1654e-05,-6.050224457790953e-06,1.916202923047678e-05,0.000401412,0.0101916165532372,0.0101916165532372
1,34799758,37549183,-5.1891e-05,8.0409e-05,3.0675915989698866e-05,1.8063772618768306e-05,0.000191945,0.017356382758781506,0.017356382758781506
1,37549183,38731847,-2.8523e-05,8.1958e-05,2.3634287845135972e-05,1.2979474266818587e-05,0.000111862,0.013432343880054955,0.013432343880054955
1,38731847,40200567,0.00012559,9.1519e-05,1.4103315489980163e-05,1.1185697073043748e-05,3.78246e-11,0.009375200110549958,0.009375200110549958
1,40200567,41975327,-9.7815e-06,8.3179e-05,-2.371756334121555e-05,1.5354540150965367e-05,0.000195551,0.043555230152178985,0.18003429386838937
1,41975327,43758457,0.00011149,9.0686e-05,-1.0933257117806572e-05,1.423154720427644e-05,4.76466e-13,0.043555230152178985,0.07086605680181556
1,43758457,44969183,0.00035589,0.00010418,-3.6309509193420395e-06,1.3688380937799957e-05,0.000122443,0.005614082858637317,0.005614082858637317
1,44969183,46899501,0.00015877,9.345e-05,-2.292903556314684e-06,1.808741896513092e-05,0.00021151,0.004063668604947081,0.004063668604947081
1,46899501,48002576,0.00015576,8.9956e-05,2.844456224439812e-05,1.2961888803225051e-05,1.90871e-05,0.0032569802501631225,0.0032569802501631225
1,48002576,48978188,-2.6609e-05,8.2084e-05,6.595162051432721e-06,5.289331763007335e-06,0.000691327,0.024198998900358846,0.024198998900358846
1,48978188,49894177,7.8619e-05,7.5015e-05,-2.743483462026029e-06,3.6861599855622274e-06,0.00155982,0.356037647306527,0.9711118782126573
1,49894177,51713726,8.551e-05,7.5507e-05,1.0650669497494291e-05,7.322600910961986e-06,4.06245e-05,0.03059095506717289,0.03059095506717289
1,51713726,54226262,-3.1115e-05,8.1788e-05,-1.6473655846488503e-06,1.7033025631925775e-05,3.41149e-05,0.016667538241509225,0.016667538241509225
1,54226262,56413117,-5.9572e-05,7.9893e-05,5.864449336503555e-06,1.5061233976812485e-05,5.85719e-05,0.03076886179024736,0.03076886179024736
1,56413117,57021728,4.6292e-05,7.5969e-05,-1.6838956734243537e-06,2.4608099822813913e-06,8.25381e-05,0.8574261053075047,inf
1,57021728,58865399,-3.9946e-05,8.1205e-05,5.825713298523316e-06,6.975054506316092e-06,0.00031937,0.020492167967831973,0.020492167967831973
1,58865399,59890409,-4.1655e-05,8.1091e-05,-9.417545499562744e-07,4.674589178334144e-06,5.69241e-05,0.14319495007949226,0.4156025458015441
1,59890409,61922365,-5.2414e-05,8.0374e-05,7.262228466433779e-08,6.4249189112604285e-06,0.000343174,0.14319495007949226,0.19479704426246275
1,61922365,63455089,-7.4843e-05,7.8858e-05,1.7901388426775783e-05,8.511916730153645e-06,0.000223445,0.011206981969943495,0.011206981969943495
1,63455089,65041704,-3.932e-05,8.1246e-05,-1.083632622584389e-05,8.47997692917537e-06,3.0762e-05,0.2730706388463384,0.2730706388463384
1,65041704,66939404,0.00014267,9.2518e-05,1.0669719876376934e-05,8.390571730492982e-06,1.11609e-05,0.007713220776028326,0.007713220776028326
1,66939404,68477895,0.00010635,9.0381e-05,1.3179385321519565e-05,1.0547153948780365e-05,0.000141986,0.0006067829692593025,0.0006067829692593025
1,68477895,69687616,-7.6363e-06,8.3318e-05,-3.7832332524610955e-06,5.164443575275893e-06,3.35168e-05,0.14681786974830263,0.88317394566678
1,69687616,71372470,-3.6393e-05,8.144e-05,3.417727141535914e-06,7.844615082109113e-06,0.000738345,0.035807127469799374,0.27298964234945944
1,71372470,71684405,1.3502e-05,4.4029e-05,1.4523533612661119e-06,1.767309183537535e-06,0.00716596,0.035807127469799374,inf
1,71684405,74326907,-8.9865e-06,8.3231e-05,-4.39935386911051e-06,4.226649081160467e-06,6.60481e-05,0.6711840655582317,0.6711840655582317
1,74326907,76728135,-5.3841e-05,8.0278e-05,-7.494434656158564e-06,1.0376045091702059e-05,0.000314001,0.06161308627871244,0.06161308627871244
1,76728135,79661198,2.9235e-05,8.5666e-05,7.3978918419717995e-06,1.150504269832128e-05,1.71074e-10,0.011399716657807516,0.011399716657807516
1,79661198,81354191,2.0323e-06,8.394e-05,-1.4332718497639311e-06,2.411698445702077e-06,0.00058023,0.41940242358390956,inf
1,81354191,83991748,-6.655e-05,7.9422e-05,-1.6978426220473965e-06,2.99698793834139e-06,3.0428e-06,0.41940242358390956,inf
