chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.0013723,0.00051818,2.0548078300803633e-05,7.455712297289581e-05,3.36924e-28,0.012358961009727405,0.012358961009727405
1,1892607,3582736,-0.0001353,0.00042581,1.0583778175357736e-05,4.84505255968854e-05,1.26761e-05,0.04515659407632097,0.04515659407632097
1,3582736,4380811,-0.00017156,0.00042334,-1.3204854058697132e-05,2.707478830836021e-05,0.0033116,0.1658508227708209,0.23172183665102197
1,4380811,5913893,-0.00019522,0.00042172,-3.279727008774868e-06,8.822160591696748e-06,0.000678947,0.49103758435270817,inf
1,5913893,7247335,-0.0001785,0.00042287,5.902220260031813e-05,4.654792950936879e-05,2.0308e-05,0.014590370654455287,0.017338026999935932
1,7247335,9365199,-0.00019768,0.00042155,1.7764333871600198e-05,4.185897574934556e-05,4.17429e-05,0.014590370654455287,0.0620510831303057
1,9365199,10806984,-7.8837e-05,0.00042963,-5.599412432862008e-05,4.434148990556281e-05,1.46144e-05,0.10594199768910029,0.10594199768910029
1,10806984,11777841,-0.00010847,0.00042763,0.00019669905368721412,4.082425573034303e-05,1.22261e-16,6.499228320904908e-07,6.499228320904908e-07
1,11777841,12779466,-0.00016675,0.00042367,5.991116138361695e-05,4.199142310597387e-05,7.4356e-05,0.011498273646025821,0.011498273646025821
1,12779466,14891511,-4.9311e-05,0.00043161,-6.554596668819103e-05,3.9819990877904683e-05,0.000142251,0.17332603843067956,0.17332603843067956
1,14891511,16897730,-0.0001719,0.00042332,-1.1674945037648558e-05,5.7869967965958755e-05,7.42919e-05,0.06476829033687885,0.06476829033687885
1,16897730,18662899,-0.00014842,0.00042492,-3.6408620600415595e-05,3.886830631890977e-05,0.00107557,0.05379471455120302,0.05379471455120302
1,18662899,20469149,-0.00022163,0.00041991,-7.460731246489979e-05,5.2035359272317495e-05,1.08393e-07,0.10611783161012317,0.10611783161012317
1,20469149,21736588,6.6143e-05,0.00043928,-5.285248661228205e-05,4.037083793326413e-05,8.84777e-07,0.22805861899532115,0.22805861899532115
1,21736588,23086883,0.00019439,0.00044764,5.057361107186011e-05,4.051695510643298e-05,2.77627e-09,0.034274979329044705,0.034274979329044705
1,23086883,23920590,1.2353e-05,0.00039346,0.0001543100166697283,3.611233711140185e-05,0.00091058,0.0011462097895484117,0.0011462097895484117
1,23920590,25516845,-0.00027134,0.00041647,-1.8566845868136285e-05,4.8584682799353944e-05,0.000550772,0.02574900320493958,0.02574900320493958
1,25516845,27401867,-6.02e-05,0.00043088,3.0063209227808198e-05,7.270617439775197e-05,1.07182e-06,0.02787517238125868,0.02787517238125868
1,27401867,30161881,-9.2524e-05,0.00042871,-0.00011749824567692618,6.479128970741955e-05,4.87854e-05,0.03833765020311609,0.03833765020311609
1,30161881,32438685,5.7194e-05,0.00043869,-6.529194228408433e-06,4.255307403276208e-05,8.93853e-06,0.03657920333674206,0.03657920333674206
1,32438685,34799758,6.4494e-05,0.00043917,8.404983524038579e-05,6.578532003481249e-05,2.33503e-05,0.009978399559364422,0.009978399559364422
1,34799758,37549183,0.0001818,0.00044683,-5.820868007831308e-05,5.8077575987625345e-05,6.43731e-09,0.01227175785043768,0.01227175785043768
1,37549183,38731847,0.00085236,0.0004883,0.00010983914808191619,4.282743829555981e-05,7.389959999999999e-51,0.0004383465541658093,0.0004383465541658093
1,38731847,40200567,-0.00020307,0.00042118,-3.588355521825109e-05,3.7716788305785675e-05,5.82871e-05,0.21760508176712473,0.21760508176712473
1,40200567,41975327,-4.8041e-05,0.0004317,-3.6595272727858104e-06,5.4436086066119115e-05,0.000267769,0.04392084002815692,0.04392084002815692
1,41975327,43758457,-0.00017647,0.00042301,-4.1673456162016965e-06,5.044764274905208e-05,0.000156565,0.0041786640709069196,0.0041786640709069196
1,43758457,44969183,-0.00022122,0.00041994,5.8096745891857306e-05,4.815568903610836e-05,0.000259037,0.012293284356539457,0.012293284356539457
1,44969183,46899501,-0.00018225,0.00042261,-2.1400310050341763e-05,6.389119476900174e-05,0.000628403,0.044315282194174486,0.044315282194174486
1,46899501,48002576,5.9177e-05,0.00041835,1.0401684333046567e-05,4.5948446755993055e-05,1.07089e-12,0.00462928844816243,0.00462928844816243
1,48002576,48978188,0.00016253,0.00044558,2.5423898881705777e-05,1.873090327298901e-05,4.93344e-05,0.014599839853312457,0.014599839853312457
1,48978188,49894177,-0.00023339,0.0003334,1.2109685068827652e-05,1.299314903568641e-05,0.001648,0.11133540225106756,0.11133540225106756
1,49894177,51713726,6.3409e-06,0.0003535,-3.3559128272484716e-06,1.959641693659799e-05,0.000110427,0.14691439004402615,0.14691439004402615
1,51713726,54226262,0.00027664,0.00045293,-1.841049394240746e-05,5.834880835763035e-05,1.01137e-10,0.018034980828525383,0.018034980828525383
1,54226262,56413117,-9.9958e-05,0.00042821,-1.3045112736613032e-05,5.2148581362925556e-05,3.19443e-10,0.060907709106114094,0.060907709106114094
1,56413117,57021728,-0.00012008,0.00036302,0.0,0.0,0.000795441,1.0,inf
1,57021728,58865399,-0.00026689,0.00041678,2.33572946742617e-05,2.4712340846025005e-05,0.000128096,0.01774732746175566,0.01774732746175566
1,58865399,59890409,-0.00020053,0.00042136,1.00596550132526e-05,1.6572299547976264e-05,0.000142325,0.12640270196070777,0.12640270196070777
1,59890409,61922365,-0.00018265,0.00042258,-3.7506245244578117e-06,2.2781143871838868e-05,6.08093e-05,0.09337090935501534,0.09337090935501534
1,61922365,63455089,-9.9452e-05,0.00042824,-2.5618552317334857e-05,3.0151745758260917e-05,6.90972e-14,0.14291416609412969,0.14291416609412969
1,63455089,65041704,0.00019296,0.00044755,-3.599738992927003e-05,3.0045370900014143e-05,4.65386e-15,0.252883119518836,0.252883119518836
1,65041704,66939404,-0.00024259,0.00041846,2.8348137890138198e-05,2.974276990845462e-05,0.000656633,0.05335843832045703,0.05335843832045703
1,66939404,68477895,-0.00016543,0.00042376,-5.022904345135491e-05,3.3976115357252364e-05,0.000236671,0.2561426126664288,0.2561426126664288
1,68477895,69687616,-2.3075e-05,0.00043337,3.5079544937403085e-07,1.8308288238609608e-05,6.1634e-06,0.16951436461558533,0.16951436461558533
1,69687616,71372470,-0.00017834,0.00042288,-8.068497007750156e-06,2.783775496489096e-05,0.000684735,0.08339861560321535,0.08339861560321535
1,71372470,71684405,-0.00016743,0.00017216,4.87421565086964e-08,6.2640400453408e-06,0.00348392,0.31196845787722066,inf
1,71684405,74326907,-0.00022252,0.00041985,2.064212425412964e-05,1.4979835848264678e-05,0.00056454,0.019202143124126315,0.5959199057570066
1,74326907,76728135,8.4128e-05,0.00044046,4.99284628661744e-06,3.677979230447379e-05,5.33483e-06,0.019202143124126315,0.06316418321274035
1,76728135,79661198,-8.1628e-05,0.00042944,4.827834619300155e-05,4.0786203592842914e-05,5.79106e-08,0.013876247162191442,0.013876247162191442
1,79661198,81354191,-0.00017484,0.00042312,2.6674713987886708e-06,8.54796826581607e-06,0.00105603,0.07133047353499006,inf
1,81354191,83991748,-0.00016576,0.00042374,1.1832117403635895e-05,1.0632208800941441e-05,2.7602e-05,0.07133047353499006,inf
1,83991748,84844495,0.00011078,0.00040009,5.44782352471118e-06,1.6277597690043593e-05,8.63714e-05,0.12446956237987909,0.12446956237987909
1,84844495,86454751,-8.2391e-05,0.00042939,-9.560164996965062e-06,4.012174465900363e-05,7.65577e-06,0.09441311008284291,0.09441311008284291
1,86454751,88128631,0.00019445,0.00044765,-9.67657496643813e-06,2.9690265348067187e-05,5.6574e-11,0.08686710401801677,0.08686710401801677
1,88128631,90066303,-0.00024733,0.00041813,-1.676324411543288e-05,3.774625059401388e-05,6.86352e-05,0.11760364821897369,0.11760364821897369
1,90066303,91886317,-0.00022365,0.00041977,-8.689350030121998e-06,2.4724277222085015e-05,0.000171436,0.1345067483480688,0.1345067483480688
1,91886317,93536459,-0.00015641,0.00042438,2.1943794488638645e-05,3.702450537067605e-05,0.000200031,0.03798991153758994,0.03798991153758994
1,93536459,94506191,0.00054609,0.00039451,-4.6958832322205e-06,2.7958022459583437e-05,2.20958e-07,0.053762054607750895,0.053762054607750895
1,94506191,96150893,-0.0001533,0.0004241,-8.311290314060607e-06,3.053249202549527e-05,2.63568e-05,0.06941245186872755,0.06941245186872755
1,96150893,97885249,-6.6103e-05,0.00043049,1.5840756284320956e-05,1.2308283566142049e-05,5.46377e-05,0.07415044711543232,0.07415044711543232
1,97885249,99800604,-0.00023349,0.00041909,-5.60429542871344e-06,1.8682362750537235e-05,0.000618707,0.20176128036406693,0.20176128036406693
1,99800604,100826405,-1.4895e-05,0.00038122,-3.306181586963389e-05,3.5180246379995966e-05,1.21079e-05,0.13259992632122652,0.13259992632122652
1,100826405,102041016,0.0002073,0.00044848,-3.538392979913948e-05,2.9060556312682623e-05,8.36735e-08,0.3074047551393374,0.3729133120678132
1,102041016,102898745,-0.00010217,0.00038007,3.1905140853698227e-07,1.0796142065755955e-05,0.000613465,0.3074047551393374,inf
1,102898745,103914211,-0.00010404,0.00031684,1.4942956394994198e-07,1.2070847568473415e-05,0.00251525,0.07028907978144537,0.9153395699154784
1,103914211,106087842,-0.00022753,0.0004195,3.908446378284015e-06,1.9896763100964536e-05,0.000378525,0.07028907978144537,0.15610735122491554
1,106087842,108409665,-9.2351e-05,0.00042872,2.1136014176528104e-05,1.7216449835890823e-05,0.000441581,0.01060670146917492,0.6775440560942292
