chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00061256,9.5822e-05,1.707496062077122e-05,1.7344082343682456e-05,1.6228e-10,0.017427840302512522,0.017427840302512522
1,1892607,3582736,4.0861e-05,6.6794e-05,-1.1936559311449711e-05,1.1327866373543975e-05,1.7181e-05,0.11423241429837026,0.11423241429837026
1,3582736,4380811,6.3365e-05,6.817e-05,-6.087090171694647e-07,6.670110807063303e-06,0.00070511,0.10551031035430698,0.10551031035430698
1,4380811,5913893,1.3612e-05,6.5088e-05,-2.6004407891069715e-06,3.0741392919816217e-06,3.5421e-05,0.595957770925353,inf
1,5913893,7247335,9.1453e-05,6.9851e-05,6.522750973338876e-06,1.0867666008145578e-05,1.9123e-05,0.006038590533706598,0.006038590533706598
1,7247335,9365199,7.5731e-05,6.8915e-05,1.2619569668871834e-05,9.552793057344454e-06,2.6119e-06,0.008375894681565708,0.008375894681565708
1,9365199,10806984,7.9733e-05,6.9155e-05,-8.212299652411711e-07,1.0109814112294777e-05,0.00023977,0.0521880875576526,0.0521880875576526
1,10806984,11777841,7.5215e-05,6.8884e-05,1.6031702090131715e-05,9.307529961804686e-06,0.0001608,0.018155323529749492,0.018155323529749492
1,11777841,12779466,0.00016382,7.4004e-05,-1.1253332710383856e-05,9.900745636281819e-06,8.9964e-05,0.1386593698623624,0.1386593698623624
1,12779466,14891511,2.4335e-05,6.5764e-05,-8.377881462548891e-06,8.968360901629561e-06,3.7327e-05,0.05996461712345318,0.05996461712345318
1,14891511,16897730,5.475e-05,6.7647e-05,-3.840416494181204e-06,1.3198618439238088e-05,9.192e-06,0.04871237684320358,0.04871237684320358
1,16897730,18662899,3.2747e-05,6.629e-05,5.919218039880995e-06,8.868973942231169e-06,5.2606e-05,0.06950327102538302,0.06950327102538302
1,18662899,20469149,1.9826e-05,6.5481e-05,-6.7766755137754225e-06,1.1870149957821449e-05,8.3222e-06,0.056350791573883896,0.056350791573883896
1,20469149,21736588,7.9151e-05,6.912e-05,-4.634337840019964e-06,9.20515361777922e-06,1.0335e-05,0.11868533501931511,0.11868533501931511
1,21736588,23086883,8.5993e-05,6.9527e-05,5.447603571492671e-06,9.573330527897888e-06,1.392e-05,0.06474396912527551,0.06474396912527551
1,23086883,23920590,0.00090297,0.00010421,-7.036512708970122e-06,8.611431289185657e-06,6.9743e-12,0.11467526979048516,0.11467526979048516
1,23920590,25516845,8.7653e-05,6.9626e-05,5.993676284898257e-06,1.1335469455986632e-05,1.8794e-07,0.02810772734063791,0.02810772734063791
1,25516845,27401867,0.00068029,9.8697e-05,-1.0204921325935536e-05,1.8628818810812737e-05,2.6803000000000004e-29,0.008604027930769689,0.008604027930769689
1,27401867,30161881,0.00019415,7.5677e-05,3.2413998006256456e-05,1.539063166340202e-05,9.0425e-07,0.00883022482560445,0.00883022482560445
1,30161881,32438685,-1.3656e-05,6.3335e-05,-9.757275963001077e-06,1.00474644246238e-05,0.00048429,0.14467947705169498,0.14467947705169498
1,32438685,34799758,4.4112e-05,6.6994e-05,9.635357403716174e-06,1.5489113276161363e-05,2.7191e-06,0.026741383092722934,0.026741383092722934
1,34799758,37549183,-1.6845e-05,6.3126e-05,6.073016086043866e-06,1.4386461603014488e-05,6.4684e-05,0.024012115275941028,0.024012115275941028
1,37549183,38731847,4.7849e-05,6.7224e-05,4.473026641659138e-06,1.0494486017792714e-05,6.3975e-05,0.03343366219385075,0.04788677069148234
1,38731847,40200567,0.0018462,0.00013917,-8.981979952992534e-06,9.052089463164157e-06,3.1679e-59,0.03343366219385075,0.047631725119285595
1,40200567,41975327,0.00022797,7.7501e-05,7.598198787535792e-06,1.2415397879732959e-05,1.6265e-11,0.02278946104946242,0.02278946104946242
1,41975327,43758457,0.00030202,8.135e-05,8.448164137474555e-06,1.150951525391648e-05,2.8746e-05,0.026415192069377463,0.026415192069377463
1,43758457,44969183,0.00038285,8.5353e-05,1.4619349588608777e-05,1.1067406824082176e-05,7.0948e-05,0.01344855295250735,0.01344855295250735
1,44969183,46899501,0.00023562,7.7907e-05,1.584467179402302e-05,1.4624435402878417e-05,8.2347e-05,0.013354354862526856,0.013354354862526856
1,46899501,48002576,0.00021318,7.4336e-05,2.526802706353968e-05,1.048030177280908e-05,5.958e-05,0.00453197977581263,0.00453197977581263
1,48002576,48978188,9.0023e-05,6.9766e-05,2.1365437054809727e-07,4.275692807630077e-06,0.00030111,0.1307709617819151,0.1307709617819151
1,48978188,49894177,0.00010905,6.086e-05,-4.311784376996885e-07,2.979900943301782e-06,0.00033337,0.31292578188471576,0.3278445739862353
1,49894177,51713726,0.00067512,9.1505e-05,2.2974733764214366e-06,5.920545303653644e-06,0.00026411,0.0022680885420171947,0.3972827399935943
1,51713726,54226262,3.2179e-05,6.6255e-05,2.466331571331285e-05,1.377978235779e-05,6.8865e-05,0.0022680885420171947,0.008253011509018854
1,54226262,56413117,-2.0576e-05,6.2882e-05,3.03625572082391e-06,1.2181688949840078e-05,8.1878e-05,0.0009988283627219274,0.0009988283627219274
1,56413117,57021728,6.602e-05,6.0319e-05,4.523345913729685e-06,1.9896770129513597e-06,3.2513e-05,0.04006610133818609,inf
1,57021728,58865399,5.7887e-05,6.7838e-05,-7.69153026588925e-06,5.641126252019644e-06,1.5442e-05,0.04006610133818609,0.6361594192789024
1,58865399,59890409,6.4275e-05,6.8226e-05,-1.434519517310081e-06,3.7797769480297237e-06,7.6628e-06,0.32818321625707997,0.32818321625707997
1,59890409,61922365,0.00012546,7.1833e-05,1.52467237134282e-05,5.195861615367236e-06,4.7382e-09,0.0024549243706228473,0.0024549243706228473
1,61922365,63455089,9.9824e-05,7.0344e-05,0.00018596691672270388,6.883918903351295e-06,5.665e-09,9.957541155286338e-22,9.957541155286338e-22
1,63455089,65041704,-1.5676e-05,6.3203e-05,4.703645237515919e-06,6.858119271147707e-06,0.00029848,0.000245824417079491,0.05494247766462933
1,65041704,66939404,0.00016683,7.4172e-05,-8.386507933750389e-06,6.7843704077892286e-06,3.6198e-11,0.19729858178508766,0.3078706193320697
1,66939404,68477895,6.7271e-05,6.8407e-05,1.6238038360692914e-05,8.528006331907352e-06,0.00070374,0.01232413275924335,0.01232413275924335
1,68477895,69687616,7.2428e-05,6.8717e-05,-8.973388761914988e-07,4.175789521604104e-06,0.00015552,0.10457558623299566,0.4491635141584899
1,69687616,71372470,0.00011814,7.1411e-05,2.9310646422143443e-05,6.343012257353393e-06,0.00015925,0.0012154095293604645,0.0012154095293604645
1,71372470,71684405,0.00061513,7.8189e-05,-3.6412467756937034e-07,1.429408457841145e-06,2.0917e-08,0.3345829209569897,inf
1,71684405,74326907,6.4488e-05,6.8238e-05,2.862378736125999e-06,3.4175287327453207e-06,8.916e-07,0.1013160746342137,0.1013160746342137
1,74326907,76728135,2.8364e-05,6.6017e-05,-1.288083811660963e-05,8.38871334832157e-06,0.00049259,0.27810179411861546,0.3235473535966436
1,76728135,79661198,-2.3298e-05,6.2703e-05,-3.4064685325478263e-06,9.302950580863625e-06,5.4843e-05,0.07189765892963376,0.07189765892963376
1,79661198,81354191,0.00010962,7.0916e-05,-1.0570041653214454e-06,1.9499336357369834e-06,4.1023e-05,0.278796001954843,inf
1,81354191,83991748,3.8034e-05,6.6619e-05,-7.813274462884207e-07,2.4232919444477024e-06,2.2493e-06,0.278796001954843,inf
1,83991748,84844495,0.00030967,7.7172e-05,3.6268541164982366e-06,3.712706681369502e-06,0.00014399,0.037782586074170864,0.037782586074170864
1,84844495,86454751,0.00010116,7.0422e-05,-4.004990088087613e-06,9.481397625428781e-06,1.5119e-06,0.08453748947541234,0.08453748947541234
1,86454751,88128631,5.3809e-05,6.7589e-05,-9.341878827672916e-06,6.772877763402919e-06,1.9538e-05,0.38777774085159156,0.38777774085159156
1,88128631,90066303,6.3208e-05,6.8161e-05,2.6078848534002104e-06,8.608186332597051e-06,1.0695e-05,0.036347031822512435,0.11803515639706383
1,90066303,91886317,8.4773e-05,6.9455e-05,8.372898083047329e-06,6.176319003419924e-06,9.6131e-07,0.01827776719720537,0.0776835314695949
1,91886317,93536459,0.00010807,7.0826e-05,1.6111786583718836e-05,8.44458610870601e-06,1.4058e-05,0.002403468665366902,0.002403468665366902
1,93536459,94506191,0.003416,0.00017599,-6.029254892383246e-07,6.374976139323213e-06,8.273e-24,0.10345479657404347,0.10345479657404347
1,94506191,96150893,-2.076e-05,6.2802e-05,9.534687123977754e-07,6.994339099490708e-06,5.7109e-06,0.0187445698382619,0.0187445698382619
1,96150893,97885249,0.00013758,7.2526e-05,-2.6157835143881365e-06,2.8075557328581904e-06,0.00044569,0.7038780959065414,0.7038780959065414
1,97885249,99800604,0.00013751,7.2522e-05,-4.104773152912842e-06,4.259442215389438e-06,0.00029994,0.4343214341627166,0.4627473931906141
1,99800604,100826405,0.00023184,7.1832e-05,-7.244727966060516e-06,8.02173860781046e-06,0.00030998,0.0965727571727842,0.0965727571727842
1,100826405,102041016,0.00012839,7.2001e-05,-7.182912226837386e-06,6.626329059704199e-06,8.5872e-05,0.10794274118564913,0.21187671682310505
1,102041016,102898745,0.00021872,7.1672e-05,2.7587682329833546e-06,2.4629274526430643e-06,0.0007112,0.10794274118564913,inf
1,102898745,103914211,0.00020793,6.4382e-05,-2.0387376425982984e-06,2.7532562035214386e-06,0.00042926,0.10794274118564913,0.6265540799060694
1,103914211,106087842,3.8266e-05,6.6633e-05,-3.750490650939254e-06,4.550270479009594e-06,3.849e-06,0.11352035481147757,0.3063009994279767
1,106087842,108409665,9.0149e-05,6.9774e-05,4.6236254869879085e-06,3.927555627774923e-06,5.3822e-05,0.08455080175311937,0.08455080175311937
1,108409665,110303931,0.00025226,7.8784e-05,2.6947519097844968e-05,1.4028713614119956e-05,1.0462e-36,0.000483739258678587,0.000483739258678587
1,110303931,111741737,0.00010339,7.0553e-05,1.9575066279045808e-05,1.1036988066598503e-05,5.2587e-24,0.0018901373657668975,0.0018901373657668975
1,111741737,113273306,2.5822e-05,6.5858e-05,-1.696994858607223e-05,1.101035970693727e-05,3.6508e-05,0.09718761406863964,0.15625643176630455
1,113273306,114873845,-2.6563e-05,6.2488e-05,1.1436777698248475e-05,9.018139813630848e-06,4.4678e-05,0.002113541693410476,0.002113541693410476
1,114873845,115880593,7.2602e-05,6.8354e-05,7.841540021391718e-06,7.89602862228544e-06,0.0001643,0.05248767333393384,0.07507975275558278
1,115880593,118839067,-4.4164e-05,6.1314e-05,6.407926242715291e-06,1.0857929406135169e-05,0.00011363,0.021800639012772186,0.021800639012772186
1,118839067,144977494,1.6281e-05,6.5257e-05,-5.522263614399653e-06,8.570448409548273e-06,1.81e-05,0.09046274145418562,0.09046274145418562
1,144977494,148361253,0.0002442,7.836e-05,3.1222169231416634e-05,1.0688920815096395e-05,6.9754e-10,1.3422715512023103e-05,1.3422715512023103e-05
1,148361253,151538881,0.0026431,0.00016108,2.500847230015253e-05,1.8346792671811145e-05,5.1763e-16,0.005005344441355343,0.005005344441355343
1,151538881,153180829,-7.3059e-06,6.3747e-05,3.962704251371146e-05,1.6384804843974793e-05,0.00051336,1.737976346377737e-05,1.737976346377737e-05
1,153180829,154770403,0.00011569,7.1269e-05,-3.4516884017905854e-05,1.716004162173924e-05,7.7173e-06,0.033626027005133736,0.033626027005133736
1,154770403,156336133,0.00025565,7.8961e-05,1.3493501616996571e-05,1.8685045939883802e-05,1.1098e-07,0.004791875534420894,0.004791875534420894
1,156336133,158027412,5.4652e-05,6.7641e-05,-3.276583271004604e-06,1.3807582632476638e-05,2.1718e-06,0.05884353425681356,0.05884353425681356
1,158027412,159913048,1.4321e-05,6.5133e-05,-2.156370548332877e-06,1.4001814835562898e-05,1.0486e-05,0.030706106069975682,0.030706106069975682
1,159913048,162346721,3.21e-05,6.625e-05,-1.5820971090691022e-05,1.9407052293550115e-05,6.9202e-08,0.04275893524414259,0.04275893524414259
1,162346721,165191702,-3.9864e-05,6.1603e-05,1.512528030345327e-06,8.449706125649741e-06,2.6125e-05,0.036185424145866965,0.036185424145866965
1,165191702,166460517,6.4356e-06,6.4631e-05,-9.993936520369405e-06,6.72594181639169e-06,0.00066494,0.3928417984535165,0.3928417984535165
1,166460517,169086324,1.0413e-05,6.4885e-05,-1.6208467834087897e-05,1.152089844326049e-05,5.3982e-05,0.07633301660045698,0.07633301660045698
1,169086324,170557776,0.00014493,7.2943e-05,-7.80833994927337e-06,9.343597526571967e-06,8.4305e-05,0.10873643630134777,0.10873643630134777
1,170557776,173097907,0.00011552,7.1259e-05,4.852901893075221e-06,1.0080333871448664e-05,2.133e-07,0.03803129522470704,0.03803129522470704
1,173097907,175089768,0.00024026,7.6497e-05,1.036175559007262e-05,9.580512239170173e-06,1.9004e-05,0.005916098230288579,0.005916098230288579
1,175089768,177433381,-7.4191e-06,6.374e-05,-5.228624900313041e-06,5.960234797014032e-06,8.5813e-06,0.0930314390145591,0.5169885450837304
1,177433381,178944309,0.00043356,8.7771e-05,6.028753730749584e-06,5.686239602085677e-06,2.3858e-17,0.046325958768173206,0.046325958768173206
1,178944309,178954470,5.0999e-05,2.2355e-05,-2.191023292948964e-08,2.2304059442322944e-07,0.12375,0.353437827213785,inf
1,178954470,181144121,2.342e-05,6.5707e-05,2.1196269302879853e-06,1.0255461471133658e-05,7.0132e-06,0.04864207143668118,0.04864207143668118
1,181144121,182755356,0.00032761,8.2638e-05,-4.178095834355391e-06,7.397107343846585e-06,4.9996e-24,0.07435399986346332,0.07435399986346332
1,182755356,184595513,0.00043422,8.7802e-05,3.0060744949664514e-06,9.164147934794905e-06,7.1398e-08,0.023666418680636934,0.023666418680636934
1,184595513,186810023,2.7682e-05,6.5974e-05,6.768850104549351e-06,8.677997588453307e-06,0.00020332,0.022410052307575104,0.022410052307575104
1,186810023,188759945,1.2551e-05,6.502e-05,-1.7535212789433287e-06,2.456615297999789e-06,0.00014702,0.377324569002367,inf
1,188759945,189904130,0.00017083,6.0852e-05,-1.707061820099569e-07,1.0943584780926995e-06,0.00052201,0.377324569002367,inf
1,189904130,191868930,6.7528e-05,6.8422e-05,-8.812681883909676e-07,2.0776533281964067e-06,9.1198e-05,0.377324569002367,inf
1,191868930,194107442,2.5965e-06,6.4385e-05,-9.85889752738257e-06,7.327395314278083e-06,3.7777e-05,0.30112448481599113,0.4054493055160404
1,194107442,196176201,2.6184e-05,6.588e-05,-1.3358084799610145e-06,2.263242470588181e-06,1.1126e-05,0.30112448481599113,inf
1,196176201,197311514,0.00022379,6.0031e-05,2.7793913401469873e-06,7.4652739073904905e-06,1.1138e-05,0.011729727689385723,0.011729727689385723
1,197311514,199239884,0.00013335,7.2284e-05,-4.74371409558501e-06,6.214755793330908e-06,3.5948e-05,0.31353538810359605,0.31415503280136414
1,199239884,200137649,6.6539e-05,6.7987e-05,1.8715072499845735e-06,2.3002190038932797e-06,4.7282e-06,0.13221170617136008,inf
1,200137649,201589975,1.6734e-06,6.4326e-05,-7.2137836082454525e-06,1.0078429606621818e-05,0.00021119,0.0384713584327242,0.0384713584327242
1,201589975,203334734,0.0001175,7.1374e-05,-8.216925395461598e-06,1.309039372140959e-05,1.5184e-06,0.021144872668245048,0.021144872668245048
1,203334734,204681068,8.7339e-05,6.9607e-05,3.986603830131513e-06,1.027783963970611e-05,7.0804e-06,0.0023852852200871256,0.0023852852200871256
1,204681068,206073265,0.00014704,7.3062e-05,4.233896057046054e-06,1.0757619023536995e-05,9.977e-09,0.021147143527502472,0.021147143527502472
1,206073265,208410364,2.4395e-05,6.5768e-05,1.5663076661578617e-05,1.2218133428435324e-05,6.2002e-05,0.0017398600922842557,0.0017398600922842557
1,208410364,210787750,4.0627e-05,6.6779e-05,1.0973460416967418e-05,8.380925730518024e-06,1.0558e-05,0.01647258864760445,0.01647258864760445
1,210787750,212842330,0.00014133,7.2739e-05,3.588610292882692e-05,9.130568731715198e-06,4.4852e-08,0.00016850524751922677,0.00016850524751922677
1,212842330,214578266,3.2003e-05,6.6244e-05,1.6502975520553529e-06,7.707332295340254e-06,2.3666e-05,0.0336105063853904,0.0336105063853904
1,214578266,216243634,2.1053e-05,6.5558e-05,-3.685470232901902e-06,4.972512408204714e-06,8.3572e-05,0.15067322946212133,0.5287435355743896
1,216243634,218705513,-2.5877e-05,6.2533e-05,-1.6475069506896753e-06,5.814347660351824e-06,4.0759e-05,0.15067322946212133,0.1966010388929204
1,218705513,219590571,9.5656e-05,6.7497e-05,1.1334544234970385e-06,2.167998275122432e-06,2.4223e-05,0.18721903813216856,inf
1,219590571,221858231,0.0003919,8.579e-05,1.711984139203359e-06,8.056227778083764e-06,1.9915000000000003e-30,0.03410941165423333,0.03410941165423333
