chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,-0.000243,0.00063871,-0.00010000278598222384,0.0001044499286575252,0.00281972,0.015654421408857366,0.015654421408857366
1,1892607,3582736,-0.00033007,0.00063269,5.950512711974898e-05,6.238764336372195e-05,5.46008e-05,0.010803155990787752,0.010803155990787752
1,3582736,4380811,-0.00023854,0.00063902,1.0523747938418076e-05,3.7938339317689054e-05,0.000316493,0.026675547759123328,0.026675547759123328
1,4380811,5913893,-0.00033043,0.00063267,-8.459701385210045e-06,1.236221710231991e-05,0.000430199,0.8575311520256416,inf
1,5913893,7247335,-0.00027061,0.00063681,-4.308606547598732e-05,6.517111794281184e-05,0.000241367,0.007473737420640452,0.007473737420640452
1,7247335,9365199,-0.00031555,0.0006337,-4.1391924918151634e-05,5.863494838156968e-05,0.000239843,0.17111912260010012,0.17111912260010012
1,9365199,10806984,-0.00029,0.00063547,-5.127972051877529e-05,6.04996780665733e-05,3.29079e-05,0.07687838114843462,0.07687838114843462
1,10806984,11777841,-0.00017896,0.0006431,6.58019921449171e-05,5.50734958632293e-05,0.0002714,0.01341253069494926,0.01341253069494926
1,11777841,12779466,-0.00023002,0.0006396,6.970290888579286e-06,5.884229665093328e-05,0.000762677,0.0645074808823207,0.07609052513054096
1,12779466,14891511,-0.00028891,0.00063554,1.7446303891818345e-05,5.5833119770029715e-05,0.000493596,0.016677507645590478,0.016677507645590478
1,14891511,16897730,-0.00030019,0.00063476,-4.194308293740208e-05,7.960591719770178e-05,0.000265859,0.09515664067915691,0.09515664067915691
1,16897730,18662899,-0.00033913,0.00063206,-2.7677604423920175e-05,5.449335528009563e-05,0.000355511,0.18160092220191026,0.18160092220191026
1,18662899,20469149,-0.00031138,0.00063399,-7.447983813216212e-05,7.2915620265627e-05,0.000583764,0.01078536458305216,0.01078536458305216
1,20469149,21736588,-0.00033499,0.00063235,1.6034494445471e-05,5.657057813930893e-05,7.56853e-05,0.030999871375337173,0.030999871375337173
