chr,start,end,gwas_h2,gwas_h2_se,burden_h2,burden_h2_se,min_gwas_p,min_burden_p,min_burden_p_no_multi
1,10583,1892607,0.00019622,0.00024182,-4.2457207974905144e-05,4.479171991485571e-05,2.2359e-07,0.027838949288980765,0.027838949288980765
1,1892607,3582736,-0.00014183,0.0002199,5.093038277270624e-05,2.959901738953755e-05,9.89386e-15,0.0017096363406250133,0.0017096363406250133
1,3582736,4380811,-4.5705e-05,0.00022635,-1.2091002338020866e-05,1.7413660123877545e-05,0.00231969,0.16924588429765536,0.19033192807384924
1,4380811,5913893,-1.6155e-05,0.0002283,5.335565076242639e-06,5.25508380907073e-06,9.25768e-05,0.11858792208124261,inf
1,5913893,7247335,0.0001137,0.00023665,-1.1789095727066629e-05,2.770086154164511e-05,4.12438e-06,0.02887952339985836,0.02887952339985836
1,7247335,9365199,0.0002085,0.00024257,2.2273720651117738e-05,2.4938167662753853e-05,7.87507e-14,0.012391040308129738,0.012391040308129738
1,9365199,10806984,1.4809e-05,0.00023032,-3.0397840489053756e-05,2.6405028471667456e-05,7.64979e-05,0.10774405373051142,0.10774405373051142
1,10806984,11777841,-8.455e-05,0.00022377,3.697316695085889e-05,2.4320263397092133e-05,0.000161006,0.007117466676247232,0.007117466676247232
1,11777841,12779466,-1.1472e-05,0.0002286,-1.4788021266407087e-05,2.5004106675946403e-05,0.000600329,0.04727704671730982,0.04727704671730982
1,12779466,14891511,-0.00013525,0.00022035,-9.616336259056136e-06,2.3419776882632797e-05,0.00114217,0.09410568898564181,0.09410568898564181
1,14891511,16897730,0.0001207,0.0002371,-2.3623849602653598e-05,3.44656503918759e-05,4.14247e-11,0.01052220454153075,0.01052220454153075
1,16897730,18662899,-6.5186e-05,0.00022506,6.3601487328727765e-06,2.3151767586953087e-05,0.000272656,0.059243441448313366,0.059243441448313366
1,18662899,20469149,3.6796e-06,0.00022959,-3.876968869235831e-05,3.09858262291649e-05,4.79984e-09,0.10038758208764399,0.10038758208764399
1,20469149,21736588,-6.146e-05,0.00022531,-3.5171916463337856e-05,2.4016274287042045e-05,0.000809873,0.23363679323995917,0.23363679323995917
1,21736588,23086883,0.0013957,0.0003072,1.6376877473714791e-06,2.4154148216690636e-05,4.84279e-25,0.03657450476828095,0.03657450476828095
1,23086883,23920590,0.00033865,0.00023094,-6.609282993537098e-06,2.2486544225270743e-05,0.000192934,0.08047095706226177,0.08047095706226177
1,23920590,25516845,2.2087e-05,0.00023079,2.3163975779925197e-06,2.9677169589515737e-05,1.74426e-06,0.010946336902910591,0.010946336902910591
1,25516845,27401867,0.00022871,0.00024382,3.384143758526461e-05,4.7869004779690775e-05,6.82305e-09,0.013409593957511385,0.013409593957511385
1,27401867,30161881,-4.2044e-05,0.00022659,1.6703568823211375e-05,3.912913978992062e-05,7.56891e-05,0.033646734059099785,0.033646734059099785
1,30161881,32438685,-9.9638e-05,0.00022276,-3.856384597776246e-05,2.620607734460135e-05,0.000403789,0.15242086795689436,0.15242086795689436
1,32438685,34799758,-2.9193e-05,0.00022744,2.309245958896181e-05,4.01348294632715e-05,8.48371e-05,0.026868616709756814,0.026868616709756814
1,34799758,37549183,-0.00010544,0.00022237,-1.4701097236215184e-05,3.700884382898298e-05,0.000168485,0.013852532631052178,0.013852532631052178
1,37549183,38731847,2.7839e-05,0.00023116,-4.193322295178475e-05,2.7151694196315074e-05,4.00288e-09,0.16797742925247697,0.16797742925247697
1,38731847,40200567,3.579e-05,0.00023168,8.403570957962519e-05,2.2543823175787958e-05,0.000172272,6.389876243359842e-05,6.389876243359842e-05
